seq,mode,epoch,holdMs,sendStartMs,sendEndMs,unixMs,bundle,order,msgDelay
7072,0,40,150,10801.92,10870.48,1789623428099.9,0,forward,2
7073,0,40,150,10951.91,11024.38,1789623428249.9,0,forward,2
7074,0,40,150,11101.97,11176.80,1789623428400.0,0,forward,2
7075,0,40,150,11251.91,11322.77,1789623428549.9,0,forward,2
7076,0,40,150,11401.91,11471.81,1789623428699.9,0,forward,2
7077,0,40,150,11551.92,11621.81,1789623428849.9,0,forward,2
7078,0,40,150,11701.91,11776.57,1789623428999.9,0,forward,2
7079,0,40,150,11851.92,11920.76,1789623429149.9,0,forward,2
7080,0,40,150,12001.91,12071.43,1789623429299.9,0,forward,2
7081,0,40,150,12151.91,12218.81,1789623429449.9,0,forward,2
7082,0,40,150,12302.08,12370.05,1789623429600.1,0,forward,2
7083,0,40,150,12451.92,12523.47,1789623429749.9,0,forward,2
7084,0,40,150,12601.91,12672.59,1789623429899.9,0,forward,2
7085,0,40,150,12751.92,12819.85,1789623430049.9,0,forward,2
7086,0,40,150,12901.91,12969.98,1789623430199.9,0,forward,2
7087,0,40,150,13051.91,13125.28,1789623430349.9,0,forward,2
7088,0,40,150,13202.24,13271.01,1789623430500.2,0,forward,2
7089,0,40,150,13351.91,13419.71,1789623430649.9,0,forward,2
7090,0,40,150,13501.92,13576.05,1789623430799.9,0,forward,2
7091,0,40,150,13651.91,13722.04,1789623430949.9,0,forward,2
7092,0,40,150,13801.91,13874.02,1789623431099.9,0,forward,2
7093,0,40,150,13951.92,14021.62,1789623431249.9,0,forward,2
7094,0,40,150,14101.91,14172.97,1789623431399.9,0,forward,2
7095,0,40,150,14251.92,14328.29,1789623431549.9,0,forward,2
7096,0,40,150,14401.92,14471.55,1789623431699.9,0,forward,2
7097,0,40,150,14551.91,14618.60,1789623431849.9,0,forward,2
7098,0,40,150,14701.91,14769.83,1789623431999.9,0,forward,2
7099,0,40,150,14851.91,14922.79,1789623432149.9,0,forward,2
7100,0,40,150,15001.92,15075.03,1789623432299.9,0,forward,2
7101,0,40,150,15151.91,15228.56,1789623432449.9,0,forward,2
7102,0,40,150,15302.07,15377.95,1789623432600.1,0,forward,2
7103,0,40,150,15451.91,15523.38,1789623432749.9,0,forward,2
7104,0,40,150,15601.92,15670.96,1789623432899.9,0,forward,2
7105,0,40,150,15751.91,15823.00,1789623433049.9,0,forward,2
7106,0,40,150,15901.92,15970.89,1789623433199.9,0,forward,2
7107,0,40,150,16051.92,16119.71,1789623433349.9,0,forward,2
7108,0,40,150,16201.91,16275.85,1789623433499.9,0,forward,2
7109,0,40,150,16351.92,16421.06,1789623433649.9,0,forward,2
7110,0,40,150,16501.92,16573.94,1789623433799.9,0,forward,2
7111,0,40,150,16651.92,16721.06,1789623433949.9,0,forward,2
7112,0,40,150,16801.91,16871.41,1789623434099.9,0,forward,2
7113,0,40,150,16951.91,17022.19,1789623434249.9,0,forward,2
7114,0,40,150,17101.92,17168.87,1789623434399.9,0,forward,2
7115,0,40,150,17251.91,17319.24,1789623434549.9,0,forward,2
7116,0,40,150,17401.92,17475.43,1789623434699.9,0,forward,2
7117,0,40,150,17551.91,17618.83,1789623434849.9,0,forward,2
7118,0,40,150,17701.91,17772.24,1789623434999.9,0,forward,2
7119,0,40,150,17851.91,17920.00,1789623435149.9,0,forward,2
7120,0,40,150,18001.92,18076.52,1789623435299.9,0,forward,2
7121,0,40,150,18151.91,18217.71,1789623435449.9,0,forward,2
7122,0,40,150,18301.91,18376.51,1789623435599.9,0,forward,2
7123,0,40,150,18451.92,18526.84,1789623435749.9,0,forward,2
7124,0,40,150,18601.92,18673.97,1789623435899.9,0,forward,2
7125,0,40,150,18751.93,18821.01,1789623436049.9,0,forward,2
7126,0,40,150,18901.91,18973.23,1789623436199.9,0,forward,2
7127,0,40,150,19051.93,19123.66,1789623436349.9,0,forward,2
7128,0,40,150,19201.92,19271.15,1789623436499.9,0,forward,2
7129,0,40,150,19351.91,19420.53,1789623436649.9,0,forward,2
7130,0,40,150,19501.96,19574.44,1789623436800.0,0,forward,2
7131,0,40,150,19651.91,19725.55,1789623436949.9,0,forward,2
7132,0,40,150,19802.06,19872.46,1789623437100.1,0,forward,2
7133,0,40,150,19951.91,20021.90,1789623437249.9,0,forward,2
7134,0,40,150,20101.92,20169.37,1789623437399.9,0,forward,2
7135,0,40,150,20251.92,20318.78,1789623437549.9,0,forward,2
7136,0,40,150,20401.91,20468.70,1789623437699.9,0,forward,2
7137,0,40,150,20551.91,20621.72,1789623437849.9,0,forward,2
7138,0,40,150,20702.10,20770.30,1789623438000.1,0,forward,2
7139,0,40,150,20851.92,20920.61,1789623438149.9,0,forward,2
7140,0,40,150,21001.91,21071.53,1789623438299.9,0,forward,2
7141,0,40,150,21151.91,21220.89,1789623438449.9,0,forward,2
7142,0,40,150,21301.91,21373.51,1789623438599.9,0,forward,2
7143,0,40,150,21451.91,21522.42,1789623438749.9,0,forward,2
7144,0,40,150,21601.91,21672.04,1789623438899.9,0,forward,2
7145,0,40,150,21751.91,21821.55,1789623439049.9,0,forward,2
7146,0,40,150,21902.19,21974.91,1789623439200.2,0,forward,2
7147,0,40,150,22051.91,22125.12,1789623439349.9,0,forward,2
7148,0,40,150,22201.91,22273.88,1789623439499.9,0,forward,2
7149,0,40,150,22352.79,22426.50,1789623439650.8,0,forward,2
7150,0,40,150,22501.92,22571.38,1789623439799.9,0,forward,2
7151,0,40,150,22652.22,22720.41,1789623439950.2,0,forward,2
7152,0,40,150,22801.91,22872.84,1789623440099.9,0,forward,2
7153,0,40,150,22951.91,23022.92,1789623440249.9,0,forward,2
7154,0,40,150,23101.91,23170.01,1789623440399.9,0,forward,2
7155,0,40,150,23251.91,23320.44,1789623440549.9,0,forward,2
7156,0,40,150,23401.92,23471.81,1789623440699.9,0,forward,2
7157,0,40,150,23551.91,23619.28,1789623440849.9,0,forward,2
7158,0,40,150,23701.91,23772.24,1789623440999.9,0,forward,2
7159,0,40,150,23851.91,23922.63,1789623441149.9,0,forward,2
7160,0,40,150,24001.91,24072.11,1789623441299.9,0,forward,2
7161,0,40,150,24151.93,24228.74,1789623441449.9,0,forward,2
7162,0,40,150,24301.92,24370.71,1789623441599.9,0,forward,2
7163,0,40,150,24451.91,24524.50,1789623441749.9,0,forward,2
7164,0,40,150,24601.91,24677.37,1789623441899.9,0,forward,2
7165,0,40,150,24751.92,24822.49,1789623442049.9,0,forward,2
7166,0,40,150,24901.92,24971.13,1789623442199.9,0,forward,2
7167,0,40,150,25051.92,25123.67,1789623442349.9,0,forward,2
7168,0,40,150,25201.91,25269.87,1789623442499.9,0,forward,2
7169,0,40,150,25351.91,25417.84,1789623442649.9,0,forward,2
7170,0,40,150,25501.92,25576.74,1789623442799.9,0,forward,2
7171,0,40,150,25651.91,25719.54,1789623442949.9,0,forward,2
7172,0,40,150,25801.93,25868.68,1789623443099.9,0,forward,2
7173,0,40,150,25951.91,26020.83,1789623443249.9,0,forward,2
7174,0,40,150,26101.91,26170.37,1789623443399.9,0,forward,2
7175,0,40,150,26251.91,26320.74,1789623443549.9,0,forward,2
7176,0,40,150,26401.92,26470.60,1789623443699.9,0,forward,2
7177,0,40,150,26551.91,26623.25,1789623443849.9,0,forward,2
7178,0,40,150,26701.91,26775.11,1789623443999.9,0,forward,2
7179,0,40,150,26851.91,26923.07,1789623444149.9,0,forward,2
7180,0,40,150,27001.93,27070.41,1789623444299.9,0,forward,2
7181,0,40,150,27151.92,27222.79,1789623444449.9,0,forward,2
7182,0,40,150,27302.17,27378.79,1789623444600.2,0,forward,2
7183,0,40,150,27451.91,27520.86,1789623444749.9,0,forward,2
7184,0,40,150,27601.91,27677.95,1789623444899.9,0,forward,2
7185,0,40,150,27751.91,27828.19,1789623445049.9,0,forward,2
7186,0,40,150,27901.91,27969.20,1789623445199.9,0,forward,2
7187,0,40,150,28051.92,28125.01,1789623445349.9,0,forward,2
7188,0,40,150,28201.91,28275.06,1789623445499.9,0,forward,2
7189,0,40,150,28351.92,28427.12,1789623445649.9,0,forward,2
7190,0,40,150,28501.92,28573.77,1789623445799.9,0,forward,2
7191,0,40,150,28651.91,28724.78,1789623445949.9,0,forward,2
7192,0,40,150,28801.91,28870.31,1789623446099.9,0,forward,2
7193,0,40,150,28951.91,29023.40,1789623446249.9,0,forward,2
7194,0,40,150,29101.91,29173.54,1789623446399.9,0,forward,2
7195,0,40,150,29251.91,29322.36,1789623446549.9,0,forward,2
7196,0,40,150,29401.91,29473.53,1789623446699.9,0,forward,2
7197,0,40,150,29551.91,29622.07,1789623446849.9,0,forward,2
7198,0,40,150,29701.91,29771.80,1789623446999.9,0,forward,2
7199,0,40,150,29851.91,29921.92,1789623447149.9,0,forward,2
7200,0,40,150,30001.91,30071.97,1789623447299.9,0,forward,2
7201,0,40,150,30151.91,30219.91,1789623447449.9,0,forward,2
7202,0,40,150,30301.91,30369.97,1789623447599.9,0,forward,2
7203,0,40,150,30451.91,30521.54,1789623447749.9,0,forward,2
7204,0,40,150,30601.91,30671.94,1789623447899.9,0,forward,2
7205,0,40,150,30751.91,30821.10,1789623448049.9,0,forward,2
7206,0,40,150,30901.92,30969.37,1789623448199.9,0,forward,2
7207,0,40,150,31051.91,31118.66,1789623448349.9,0,forward,2
7208,0,40,150,31201.91,31275.17,1789623448499.9,0,forward,2
7209,0,40,150,31351.91,31424.69,1789623448649.9,0,forward,2
7210,0,40,150,31501.91,31573.49,1789623448799.9,0,forward,2
7211,0,40,150,31651.92,31724.89,1789623448949.9,0,forward,2
7212,0,40,150,31801.91,31872.67,1789623449099.9,0,forward,2
7213,0,40,150,31951.91,32019.41,1789623449249.9,0,forward,2
7214,0,40,150,32101.92,32172.96,1789623449399.9,0,forward,2
7215,0,40,150,32251.91,32318.48,1789623449549.9,0,forward,2
7216,0,40,150,32401.91,32472.29,1789623449699.9,0,forward,2
7217,0,40,150,32551.99,32619.55,1789623449850.0,0,forward,2
7218,0,40,150,32701.92,32773.45,1789623449999.9,0,forward,2
7219,0,40,150,32851.91,32920.33,1789623450149.9,0,forward,2
7220,0,40,150,33001.91,33075.13,1789623450299.9,0,forward,2
7221,0,40,150,33151.91,33222.67,1789623450449.9,0,forward,2
7222,0,40,150,33301.91,33374.00,1789623450599.9,0,forward,2
7223,0,40,150,33451.91,33519.78,1789623450749.9,0,forward,2
7224,0,40,150,33601.92,33673.10,1789623450899.9,0,forward,2
7225,0,40,150,33751.91,33822.42,1789623451049.9,0,forward,2
7226,0,40,150,33901.92,33969.07,1789623451199.9,0,forward,2
7227,0,40,150,34051.91,34120.32,1789623451349.9,0,forward,2
7228,0,40,150,34201.91,34271.77,1789623451499.9,0,forward,2
7229,0,40,150,34351.91,34420.91,1789623451649.9,0,forward,2
7230,0,40,150,34501.91,34570.88,1789623451799.9,0,forward,2
7231,0,40,150,34651.91,34725.88,1789623451949.9,0,forward,2
7232,0,40,150,34801.91,34871.60,1789623452099.9,0,forward,2
7233,0,40,150,34951.91,35020.38,1789623452249.9,0,forward,2
7234,0,40,150,35101.91,35171.85,1789623452399.9,0,forward,2
7235,0,40,150,35251.91,35321.56,1789623452549.9,0,forward,2
7236,0,40,150,35401.92,35472.38,1789623452699.9,0,forward,2
7237,0,40,150,35551.92,35625.21,1789623452849.9,0,forward,2
7238,0,40,150,35701.91,35773.25,1789623452999.9,0,forward,2
7239,0,40,150,35852.28,35919.94,1789623453150.3,0,forward,2
7240,0,40,150,36001.91,36073.38,1789623453299.9,0,forward,2
7241,0,40,150,36151.91,36220.59,1789623453449.9,0,forward,2
7242,0,40,150,36301.92,36372.29,1789623453599.9,0,forward,2
7243,0,40,150,36452.01,36520.67,1789623453750.0,0,forward,2
7244,0,40,150,36601.91,36671.56,1789623453899.9,0,forward,2
7245,0,40,150,36751.91,36824.39,1789623454049.9,0,forward,2
7246,0,40,150,36901.91,36971.18,1789623454199.9,0,forward,2
7247,0,40,150,37051.91,37120.88,1789623454349.9,0,forward,2
7248,0,40,150,37201.91,37270.93,1789623454499.9,0,forward,2
7249,0,40,150,37351.92,37418.84,1789623454649.9,0,forward,2
7250,0,40,150,37501.91,37574.01,1789623454799.9,0,forward,2
7251,0,40,150,37651.91,37721.37,1789623454949.9,0,forward,2
7252,0,40,150,37801.91,37874.18,1789623455099.9,0,forward,2
7253,0,40,150,37951.92,38020.80,1789623455249.9,0,forward,2
7254,0,40,150,38101.91,38167.92,1789623455399.9,0,forward,2
7255,0,40,150,38251.91,38328.50,1789623455549.9,0,forward,2
7256,0,40,150,38402.02,38474.02,1789623455700.0,0,forward,2
7257,0,40,150,38551.91,38624.78,1789623455849.9,0,forward,2
7258,0,40,150,38701.91,38774.54,1789623455999.9,0,forward,2
7259,0,40,150,38852.14,38925.89,1789623456150.1,0,forward,2
7260,0,40,150,39001.91,39070.13,1789623456299.9,0,forward,2
7261,0,40,150,39151.91,39220.86,1789623456449.9,0,forward,2
7262,0,40,150,39301.92,39370.37,1789623456599.9,0,forward,2
7263,0,40,150,39451.92,39521.42,1789623456749.9,0,forward,2
7264,0,40,150,39601.91,39671.11,1789623456899.9,0,forward,2
7265,0,40,150,39751.91,39819.39,1789623457049.9,0,forward,2
7266,0,40,150,39901.91,39975.59,1789623457199.9,0,forward,2
7267,0,40,150,40051.92,40120.12,1789623457349.9,0,forward,2
7268,0,40,150,40201.91,40273.21,1789623457499.9,0,forward,2
7269,0,40,150,40352.04,40428.12,1789623457650.0,0,forward,2
7270,0,40,150,40502.08,40571.42,1789623457800.1,0,forward,2
7271,0,40,150,40651.92,40717.83,1789623457949.9,0,forward,2
7272,0,40,150,40801.91,40873.18,1789623458099.9,0,forward,2
7273,0,40,150,40951.92,41022.43,1789623458249.9,0,forward,2
7274,0,40,150,41102.22,41172.38,1789623458400.2,0,forward,2
7275,0,40,150,41251.92,41318.54,1789623458549.9,0,forward,2
7276,0,40,150,41401.91,41472.10,1789623458699.9,0,forward,2
7277,0,40,150,41551.92,41621.30,1789623458849.9,0,forward,2
7278,0,40,150,41701.92,41771.27,1789623458999.9,0,forward,2
7279,0,40,150,41851.91,41921.81,1789623459149.9,0,forward,2
7280,0,40,150,42001.91,42071.67,1789623459299.9,0,forward,2
7281,0,40,150,42151.92,42220.44,1789623459449.9,0,forward,2
7282,0,40,150,42301.91,42373.13,1789623459599.9,0,forward,2
7283,0,40,150,42451.91,42524.42,1789623459749.9,0,forward,2
7284,0,40,150,42601.91,42670.68,1789623459899.9,0,forward,2
7285,0,40,150,42751.91,42819.86,1789623460049.9,0,forward,2
7286,0,40,150,42901.91,42976.00,1789623460199.9,0,forward,2
7287,0,40,150,43051.91,43130.97,1789623460349.9,0,forward,2
7288,0,40,150,43201.91,43274.44,1789623460499.9,0,forward,2
7289,0,40,150,43352.07,43419.52,1789623460650.1,0,forward,2
7290,0,40,150,43501.92,43573.47,1789623460799.9,0,forward,2
7291,0,40,150,43651.91,43722.12,1789623460949.9,0,forward,2
7292,0,40,150,43801.91,43870.98,1789623461099.9,0,forward,2
7293,0,40,150,43951.92,44026.34,1789623461249.9,0,forward,2
7294,0,40,150,44101.92,44172.51,1789623461399.9,0,forward,2
7295,0,40,150,44252.25,44325.07,1789623461550.2,0,forward,2
7296,0,40,150,44401.92,44469.42,1789623461699.9,0,forward,2
7297,0,40,150,44551.91,44621.92,1789623461849.9,0,forward,2
7298,0,40,150,44701.92,44773.34,1789623461999.9,0,forward,2
7299,0,40,150,44851.91,44920.57,1789623462149.9,0,forward,2
7300,0,40,150,45001.91,45070.06,1789623462299.9,0,forward,2
7301,0,40,150,45151.91,45221.40,1789623462449.9,0,forward,2
7302,0,40,150,45301.91,45373.41,1789623462599.9,0,forward,2
7303,0,40,150,45451.92,45521.13,1789623462749.9,0,forward,2
7304,0,40,150,45601.91,45674.52,1789623462899.9,0,forward,2
7305,0,40,150,45751.91,45819.92,1789623463049.9,0,forward,2
7306,0,40,150,45901.91,45969.69,1789623463199.9,0,forward,2
7307,0,40,150,46051.91,46125.31,1789623463349.9,0,forward,2
7308,0,40,150,46201.91,46270.47,1789623463499.9,0,forward,2
7309,0,40,150,46351.91,46421.84,1789623463649.9,0,forward,2
7310,0,40,150,46502.18,46572.34,1789623463800.2,0,forward,2
7311,0,40,150,46651.91,46720.21,1789623463949.9,0,forward,2
7312,0,40,150,46801.93,46869.17,1789623464099.9,0,forward,2
7313,0,40,150,46951.91,47025.54,1789623464249.9,0,forward,2
7314,0,40,150,47102.02,47174.67,1789623464400.0,0,forward,2
7315,0,40,150,47251.91,47321.95,1789623464549.9,0,forward,2
7316,0,40,150,47401.91,47472.50,1789623464699.9,0,forward,2
7317,0,40,150,47551.92,47625.08,1789623464849.9,0,forward,2
7318,0,40,150,47701.91,47769.06,1789623464999.9,0,forward,2
7319,0,40,150,47851.92,47921.55,1789623465149.9,0,forward,2
7320,0,40,150,48001.91,48073.70,1789623465299.9,0,forward,2
7321,0,40,150,48151.91,48219.08,1789623465449.9,0,forward,2
7322,0,40,150,48302.35,48370.43,1789623465600.3,0,forward,2
7323,0,40,150,48451.92,48521.07,1789623465749.9,0,forward,2
7324,0,40,150,48601.92,48670.86,1789623465899.9,0,forward,2
7325,0,40,150,48751.91,48820.47,1789623466049.9,0,forward,2
7326,0,40,150,48902.08,48971.09,1789623466200.1,0,forward,2
7327,0,40,150,49051.91,49123.21,1789623466349.9,0,forward,2
7328,0,40,150,49201.91,49272.18,1789623466499.9,0,forward,2
7329,0,40,150,49352.24,49425.65,1789623466650.2,0,forward,2
7330,0,40,150,49501.91,49571.43,1789623466799.9,0,forward,2
7331,0,40,150,49651.91,49720.17,1789623466949.9,0,forward,2
7332,0,40,150,49801.91,49871.75,1789623467099.9,0,forward,2
7333,0,40,150,49951.92,50024.98,1789623467249.9,0,forward,2
7334,0,40,150,50101.92,50175.73,1789623467399.9,0,forward,2
7335,0,40,150,50251.91,50322.99,1789623467549.9,0,forward,2
7336,0,40,150,50401.91,50470.93,1789623467699.9,0,forward,2
7337,0,40,150,50551.91,50621.89,1789623467849.9,0,forward,2
7338,0,40,150,50701.91,50776.61,1789623467999.9,0,forward,2
7339,0,40,150,50851.92,50920.79,1789623468149.9,0,forward,2
7340,0,40,150,51001.91,51075.24,1789623468299.9,0,forward,2
7341,0,40,150,51151.91,51219.89,1789623468449.9,0,forward,2
7342,0,40,150,51301.91,51372.94,1789623468599.9,0,forward,2
7343,0,40,150,51451.91,51526.47,1789623468749.9,0,forward,2
7344,0,40,150,51601.91,51674.87,1789623468899.9,0,forward,2
7345,0,40,150,51751.91,51820.92,1789623469049.9,0,forward,2
7346,0,40,150,51901.91,51968.53,1789623469199.9,0,forward,2
7347,0,40,150,52051.91,52124.51,1789623469349.9,0,forward,2
7348,0,40,150,52201.91,52273.41,1789623469499.9,0,forward,2
7349,0,40,150,52351.91,52422.52,1789623469649.9,0,forward,2
7350,0,40,150,52502.09,52572.70,1789623469800.1,0,forward,2
7351,0,40,150,52651.91,52727.92,1789623469949.9,0,forward,2
7352,0,40,150,52801.91,52871.76,1789623470099.9,0,forward,2
7353,0,40,150,52951.92,53019.57,1789623470249.9,0,forward,2
7354,0,40,150,53101.92,53175.44,1789623470399.9,0,forward,2
7355,0,40,150,53251.92,53321.80,1789623470549.9,0,forward,2
7356,0,40,150,53401.91,53477.70,1789623470699.9,0,forward,2
7357,0,40,150,53551.92,53622.28,1789623470849.9,0,forward,2
7358,0,40,150,53702.06,53771.96,1789623471000.1,0,forward,2
7359,0,40,150,53851.92,53924.38,1789623471149.9,0,forward,2
7360,0,40,150,54001.92,54072.23,1789623471299.9,0,forward,2
7361,0,40,150,54151.92,54256.13,1789623471449.9,0,forward,2
7362,0,40,150,54301.92,54370.58,1789623471599.9,0,forward,2
7363,0,40,150,54451.92,54525.45,1789623471749.9,0,forward,2
7364,0,40,150,54601.92,54669.52,1789623471899.9,0,forward,2
7365,0,40,150,54751.91,54821.74,1789623472049.9,0,forward,2
7366,0,40,150,54901.92,54973.46,1789623472199.9,0,forward,2
7367,0,40,150,55051.91,55123.17,1789623472349.9,0,forward,2
7368,0,40,150,55201.91,55271.57,1789623472499.9,0,forward,2
7369,0,40,150,55351.92,55420.52,1789623472649.9,0,forward,2
7370,0,40,150,55502.02,55570.92,1789623472800.0,0,forward,2
7371,0,40,150,55651.91,55720.79,1789623472949.9,0,forward,2
7372,0,40,150,55801.92,55872.33,1789623473099.9,0,forward,2
7373,0,40,150,55951.91,56022.19,1789623473249.9,0,forward,2
7374,0,40,150,56101.91,56169.63,1789623473399.9,0,forward,2
7375,0,40,150,56252.40,56321.97,1789623473550.4,0,forward,2
7376,0,40,150,56401.91,56476.16,1789623473699.9,0,forward,2
7377,0,40,150,56551.91,56622.17,1789623473849.9,0,forward,2
7378,0,40,150,56701.92,56772.76,1789623473999.9,0,forward,2
7379,0,40,150,56851.98,56922.25,1789623474150.0,0,forward,2
7380,0,40,150,57001.92,57070.02,1789623474299.9,0,forward,2
7381,0,40,150,57151.91,57227.04,1789623474449.9,0,forward,2
7382,0,40,150,57301.91,57370.64,1789623474599.9,0,forward,2
7383,0,40,150,57451.93,57526.31,1789623474749.9,0,forward,2
7384,0,40,150,57601.91,57674.20,1789623474899.9,0,forward,2
7385,0,40,150,57751.91,57828.05,1789623475049.9,0,forward,2
7386,0,40,150,57901.92,57978.04,1789623475199.9,0,forward,2
7387,0,40,150,58051.92,58120.44,1789623475349.9,0,forward,2
7388,0,40,150,58201.91,58272.44,1789623475499.9,0,forward,2
7389,0,40,150,58351.92,58421.54,1789623475649.9,0,forward,2
7390,0,40,150,58501.92,58570.52,1789623475799.9,0,forward,2
7391,0,40,150,58652.05,58722.07,1789623475950.1,0,forward,2
7392,0,40,150,58801.92,58876.02,1789623476099.9,0,forward,2
7393,0,40,150,58951.93,59022.56,1789623476249.9,0,forward,2
7394,0,40,150,59101.92,59171.85,1789623476399.9,0,forward,2
7395,0,40,150,59252.23,59322.34,1789623476550.2,0,forward,2
7396,0,40,150,59401.94,59471.95,1789623476699.9,0,forward,2
7397,0,40,150,59551.92,59622.33,1789623476849.9,0,forward,2
7398,0,40,150,59701.93,59776.74,1789623476999.9,0,forward,2
7399,0,40,150,59851.92,59920.69,1789623477149.9,0,forward,2
7400,0,40,150,59920.88,59994.36,1789623477218.9,0,forward,2
7401,0,40,150,60070.88,60146.56,1789623477368.9,0,forward,2
7402,0,40,150,60220.88,60288.73,1789623477518.9,0,forward,2
7403,0,40,150,60370.88,60441.00,1789623477668.9,0,forward,2
7404,0,40,150,60520.88,60592.92,1789623477818.9,0,forward,2
7405,0,40,150,60670.88,60741.25,1789623477968.9,0,forward,2
7406,0,40,150,60820.88,60891.46,1789623478118.9,0,forward,2
7407,0,40,150,60970.88,61041.74,1789623478268.9,0,forward,2
7408,0,40,150,61120.99,61194.61,1789623478419.0,0,forward,2
