seq,mode,epoch,holdMs,sendStartMs,sendEndMs,unixMs,bundle,order,msgDelay
172,0,3,500,36002.63,36004.02,1789622592095.6,0,forward,0
173,0,3,500,36502.47,36503.62,1789622592595.5,0,forward,0
174,0,3,500,37002.47,37003.54,1789622593095.5,0,forward,0
175,0,3,500,37502.46,37503.53,1789622593595.5,0,forward,0
176,0,3,500,38002.46,38003.72,1789622594095.5,0,forward,0
177,0,3,500,38502.47,38503.77,1789622594595.5,0,forward,0
178,0,3,500,39002.46,39004.24,1789622595095.5,0,forward,0
179,0,3,500,39502.60,39503.38,1789622595595.6,0,forward,0
180,0,3,500,40002.46,40004.30,1789622596095.5,0,forward,0
181,0,3,500,40502.46,40503.81,1789622596595.5,0,forward,0
182,0,3,500,41002.46,41004.86,1789622597095.5,0,forward,0
183,0,3,500,41502.46,41503.29,1789622597595.5,0,forward,0
184,0,3,500,42002.46,42003.68,1789622598095.5,0,forward,0
185,0,3,500,42502.46,42504.27,1789622598595.5,0,forward,0
186,0,3,500,43002.58,43003.90,1789622599095.6,0,forward,0
187,0,3,500,43502.53,43503.47,1789622599595.5,0,forward,0
188,0,3,500,44002.46,44004.07,1789622600095.5,0,forward,0
189,0,3,500,44502.47,44504.31,1789622600595.5,0,forward,0
190,0,3,500,45002.60,45003.63,1789622601095.6,0,forward,0
191,0,3,500,45502.52,45503.42,1789622601595.5,0,forward,0
192,0,3,500,46002.46,46003.87,1789622602095.5,0,forward,0
193,0,3,500,46502.46,46503.92,1789622602595.5,0,forward,0
194,0,3,500,47002.46,47003.50,1789622603095.5,0,forward,0
195,0,3,500,47502.46,47503.49,1789622603595.5,0,forward,0
196,0,3,500,48002.46,48003.42,1789622604095.5,0,forward,0
197,0,3,500,48502.46,48503.80,1789622604595.5,0,forward,0
198,0,3,500,49002.47,49004.46,1789622605095.5,0,forward,0
199,0,3,500,49502.68,49503.64,1789622605595.7,0,forward,0
200,0,3,500,50002.46,50005.74,1789622606095.5,0,forward,0
201,0,3,500,50502.46,50503.46,1789622606595.5,0,forward,0
202,0,3,500,51002.46,51003.53,1789622607095.5,0,forward,0
203,0,3,500,51502.46,51503.99,1789622607595.5,0,forward,0
204,0,3,500,52002.46,52004.05,1789622608095.5,0,forward,0
205,0,3,500,52502.46,52503.66,1789622608595.5,0,forward,0
206,0,3,500,53002.46,53003.54,1789622609095.5,0,forward,0
207,0,3,500,53502.46,53503.66,1789622609595.5,0,forward,0
208,0,3,500,54002.46,54003.57,1789622610095.5,0,forward,0
209,0,3,500,54502.46,54503.32,1789622610595.5,0,forward,0
210,0,3,500,55002.46,55003.86,1789622611095.5,0,forward,0
211,0,3,500,55502.46,55503.70,1789622611595.5,0,forward,0
212,0,3,500,56002.66,56004.05,1789622612095.7,0,forward,0
213,0,3,500,56502.46,56503.29,1789622612595.5,0,forward,0
214,0,3,500,57002.46,57003.36,1789622613095.5,0,forward,0
215,0,3,500,57502.46,57503.17,1789622613595.5,0,forward,0
216,0,3,500,58002.46,58003.63,1789622614095.5,0,forward,0
217,0,3,500,58502.46,58503.61,1789622614595.5,0,forward,0
218,0,3,500,59002.46,59003.83,1789622615095.5,0,forward,0
219,0,3,500,59502.46,59503.38,1789622615595.5,0,forward,0
220,1,3,500,59503.48,59504.47,1789622615596.5,0,forward,0
221,1,3,500,60003.48,60005.65,1789622616096.5,0,forward,0
222,1,3,500,60503.48,60504.73,1789622616596.5,0,forward,0
223,1,3,500,61003.48,61004.16,1789622617096.5,0,forward,0
224,1,3,500,61503.48,61504.81,1789622617596.5,0,forward,0
225,1,3,500,62003.48,62004.25,1789622618096.5,0,forward,0
226,1,3,500,62503.48,62504.36,1789622618596.5,0,forward,0
227,1,3,500,63003.48,63005.28,1789622619096.5,0,forward,0
228,1,3,500,63503.48,63504.63,1789622619596.5,0,forward,0
229,1,3,500,64003.48,64004.39,1789622620096.5,0,forward,0
230,1,3,500,64503.48,64504.20,1789622620596.5,0,forward,0
231,1,3,500,65003.48,65004.38,1789622621096.5,0,forward,0
232,1,3,500,65503.48,65504.40,1789622621596.5,0,forward,0
233,1,3,500,66003.50,66004.67,1789622622096.5,0,forward,0
234,1,3,500,66503.48,66504.23,1789622622596.5,0,forward,0
235,1,3,500,67003.48,67004.32,1789622623096.5,0,forward,0
236,1,3,500,67503.48,67504.15,1789622623596.5,0,forward,0
237,1,3,500,68003.51,68004.58,1789622624096.5,0,forward,0
238,1,3,500,68503.48,68505.08,1789622624596.5,0,forward,0
239,1,3,500,69003.48,69004.60,1789622625096.5,0,forward,0
240,1,3,500,69503.48,69504.26,1789622625596.5,0,forward,0
241,1,3,500,70003.48,70004.20,1789622626096.5,0,forward,0
242,1,3,500,70511.88,70514.79,1789622626604.9,0,forward,0
243,1,3,500,71003.49,71004.62,1789622627096.5,0,forward,0
244,1,3,500,71503.48,71504.37,1789622627596.5,0,forward,0
245,1,3,500,72003.48,72004.41,1789622628096.5,0,forward,0
246,1,3,500,72503.48,72504.59,1789622628596.5,0,forward,0
247,1,3,500,73003.48,73004.46,1789622629096.5,0,forward,0
248,1,3,500,73503.48,73504.37,1789622629596.5,0,forward,0
249,1,3,500,74003.48,74004.42,1789622630096.5,0,forward,0
250,1,3,500,74503.48,74505.08,1789622630596.5,0,forward,0
251,1,3,500,75003.48,75004.39,1789622631096.5,0,forward,0
252,1,3,500,75503.48,75504.76,1789622631596.5,0,forward,0
253,1,3,500,76003.48,76005.28,1789622632096.5,0,forward,0
254,1,3,500,76503.48,76504.22,1789622632596.5,0,forward,0
255,1,3,500,77003.48,77004.76,1789622633096.5,0,forward,0
256,1,3,500,77503.48,77504.95,1789622633596.5,0,forward,0
257,1,3,500,78003.48,78004.76,1789622634096.5,0,forward,0
258,1,3,500,78503.48,78504.47,1789622634596.5,0,forward,0
259,1,3,500,79003.48,79004.55,1789622635096.5,0,forward,0
260,1,3,500,79503.48,79504.61,1789622635596.5,0,forward,0
261,1,3,500,80003.48,80004.46,1789622636096.5,0,forward,0
262,1,3,500,80503.49,80504.74,1789622636596.5,0,forward,0
263,1,3,500,81003.48,81004.73,1789622637096.5,0,forward,0
264,1,3,500,81503.48,81504.91,1789622637596.5,0,forward,0
265,1,3,500,82003.50,82004.64,1789622638096.5,0,forward,0
266,1,3,500,82503.48,82505.05,1789622638596.5,0,forward,0
267,1,3,500,83003.48,83004.49,1789622639096.5,0,forward,0
268,1,3,500,83503.48,83505.29,1789622639596.5,0,forward,0
269,1,3,500,84003.48,84004.70,1789622640096.5,0,forward,0
270,1,3,500,84503.49,84505.23,1789622640596.5,0,forward,0
271,1,3,500,85003.48,85004.38,1789622641096.5,0,forward,0
272,1,3,500,85503.48,85504.62,1789622641596.5,0,forward,0
273,1,3,500,86003.48,86004.56,1789622642096.5,0,forward,0
274,1,3,500,86503.48,86504.56,1789622642596.5,0,forward,0
275,1,3,500,87003.48,87004.55,1789622643096.5,0,forward,0
276,1,3,500,87503.56,87504.89,1789622643596.6,0,forward,0
277,1,3,500,88003.48,88004.36,1789622644096.5,0,forward,0
278,1,3,500,88503.48,88504.93,1789622644596.5,0,forward,0
279,1,3,500,89003.48,89004.50,1789622645096.5,0,forward,0
280,1,3,500,89503.48,89504.98,1789622645596.5,0,forward,0
281,1,3,500,90003.48,90005.87,1789622646096.5,0,forward,0
282,1,3,500,90503.49,90504.81,1789622646596.5,0,forward,0
283,1,3,500,91003.48,91004.10,1789622647096.5,0,forward,0
284,1,3,500,91503.48,91504.21,1789622647596.5,0,forward,0
285,1,3,500,92003.49,92005.50,1789622648096.5,0,forward,0
286,1,3,500,92503.48,92504.54,1789622648596.5,0,forward,0
287,1,3,500,93003.48,93005.48,1789622649096.5,0,forward,0
288,1,3,500,93503.48,93504.59,1789622649596.5,0,forward,0
289,1,3,500,94003.48,94004.24,1789622650096.5,0,forward,0
290,1,3,500,94503.48,94504.31,1789622650596.5,0,forward,0
291,1,3,500,95003.48,95004.24,1789622651096.5,0,forward,0
292,1,3,500,95503.48,95505.30,1789622651596.5,0,forward,0
293,1,3,500,96003.53,96004.21,1789622652096.5,0,forward,0
294,1,3,500,96503.48,96504.44,1789622652596.5,0,forward,0
295,1,3,500,97003.82,97004.65,1789622653096.8,0,forward,0
296,1,3,500,97503.53,97504.67,1789622653596.5,0,forward,0
297,1,3,500,98003.48,98004.41,1789622654096.5,0,forward,0
298,1,3,500,98503.48,98504.32,1789622654596.5,0,forward,0
299,1,3,500,99004.44,99005.50,1789622655097.4,0,forward,0
300,1,3,500,99503.48,99505.03,1789622655596.5,0,forward,0
301,1,3,500,100003.48,100004.30,1789622656096.5,0,forward,0
302,1,3,500,100503.48,100504.91,1789622656596.5,0,forward,0
303,1,3,500,101003.48,101004.44,1789622657096.5,0,forward,0
304,1,3,500,101503.48,101504.27,1789622657596.5,0,forward,0
305,1,3,500,102003.48,102004.33,1789622658096.5,0,forward,0
306,1,3,500,102503.48,102504.94,1789622658596.5,0,forward,0
307,1,3,500,103003.59,103004.27,1789622659096.6,0,forward,0
308,1,3,500,103503.48,103504.80,1789622659596.5,0,forward,0
309,1,3,500,104003.49,104004.77,1789622660096.5,0,forward,0
310,1,3,500,104503.48,104504.44,1789622660596.5,0,forward,0
311,1,3,500,105003.96,105005.24,1789622661097.0,0,forward,0
312,1,3,500,105503.48,105504.61,1789622661596.5,0,forward,0
313,1,3,500,106003.50,106004.85,1789622662096.5,0,forward,0
314,1,3,500,106503.48,106504.70,1789622662596.5,0,forward,0
315,1,3,500,107003.48,107004.66,1789622663096.5,0,forward,0
316,1,3,500,107503.54,107505.53,1789622663596.5,0,forward,0
317,1,3,500,108003.60,108004.73,1789622664096.6,0,forward,0
318,1,3,500,108503.48,108504.84,1789622664596.5,0,forward,0
319,1,3,500,109003.49,109004.63,1789622665096.5,0,forward,0
320,1,3,500,109503.48,109504.42,1789622665596.5,0,forward,0
321,1,3,500,110003.48,110004.68,1789622666096.5,0,forward,0
322,1,3,500,110503.48,110504.43,1789622666596.5,0,forward,0
323,1,3,500,111003.48,111004.09,1789622667096.5,0,forward,0
324,1,3,500,111503.48,111504.46,1789622667596.5,0,forward,0
325,1,3,500,112003.48,112004.45,1789622668096.5,0,forward,0
326,1,3,500,112503.50,112504.62,1789622668596.5,0,forward,0
327,1,3,500,113003.48,113004.64,1789622669096.5,0,forward,0
328,1,3,500,113503.48,113505.22,1789622669596.5,0,forward,0
329,1,3,500,114003.48,114004.50,1789622670096.5,0,forward,0
330,1,3,500,114503.70,114504.84,1789622670596.7,0,forward,0
331,1,3,500,115003.48,115004.35,1789622671096.5,0,forward,0
332,1,3,500,115503.48,115504.27,1789622671596.5,0,forward,0
333,1,3,500,116003.48,116004.40,1789622672096.5,0,forward,0
334,1,3,500,116503.48,116504.58,1789622672596.5,0,forward,0
335,1,3,500,117003.48,117004.17,1789622673096.5,0,forward,0
336,1,3,500,117503.48,117504.81,1789622673596.5,0,forward,0
337,1,3,500,118003.49,118004.51,1789622674096.5,0,forward,0
338,1,3,500,118503.53,118504.37,1789622674596.5,0,forward,0
339,1,3,500,119003.48,119004.39,1789622675096.5,0,forward,0
