seq,mode,epoch,holdMs,sendStartMs,sendEndMs,unixMs,bundle,order,msgDelay
20275,0,50,150,40952.91,40953.67,1789623718860.9,0,forward,0
20276,0,50,150,41102.91,41103.44,1789623719010.9,0,forward,0
20277,0,50,150,41252.91,41253.50,1789623719160.9,0,forward,0
20278,0,50,150,41402.91,41403.44,1789623719310.9,0,forward,0
20279,0,50,150,41552.91,41553.30,1789623719460.9,0,forward,0
20280,0,50,150,41702.91,41703.52,1789623719610.9,0,forward,0
20281,0,50,150,41852.91,41853.55,1789623719760.9,0,forward,0
20282,0,50,150,42003.02,42003.47,1789623719911.0,0,forward,0
20283,0,50,150,42152.91,42153.46,1789623720060.9,0,forward,0
20284,0,50,150,42302.91,42303.63,1789623720210.9,0,forward,0
20285,0,50,150,42452.91,42453.46,1789623720360.9,0,forward,0
20286,0,50,150,42602.91,42603.44,1789623720510.9,0,forward,0
20287,0,50,150,42753.01,42753.62,1789623720661.0,0,forward,0
20288,0,50,150,42902.91,42903.52,1789623720810.9,0,forward,0
20289,0,50,150,43053.04,43053.62,1789623720961.0,0,forward,0
20290,0,50,150,43202.97,43203.34,1789623721111.0,0,forward,0
20291,0,50,150,43352.91,43353.33,1789623721260.9,0,forward,0
20292,0,50,150,43502.91,43503.39,1789623721410.9,0,forward,0
20293,0,50,150,43652.91,43653.42,1789623721560.9,0,forward,0
20294,0,50,150,43802.91,43803.41,1789623721710.9,0,forward,0
20295,0,50,150,43952.91,43953.26,1789623721860.9,0,forward,0
20296,0,50,150,44102.91,44103.37,1789623722010.9,0,forward,0
20297,0,50,150,44252.91,44253.39,1789623722160.9,0,forward,0
20298,0,50,150,44402.91,44403.41,1789623722310.9,0,forward,0
20299,0,50,150,44552.91,44553.46,1789623722460.9,0,forward,0
20300,0,50,150,44553.52,44554.12,1789623722461.5,0,forward,0
20301,0,50,150,44703.52,44703.99,1789623722611.5,0,forward,0
20302,0,50,150,44853.52,44854.06,1789623722761.5,0,forward,0
20303,0,50,150,45003.55,45004.04,1789623722911.5,0,forward,0
20304,0,50,150,45153.52,45154.00,1789623723061.5,0,forward,0
20305,0,50,150,45303.52,45304.10,1789623723211.5,0,forward,0
20306,0,50,150,45453.52,45454.14,1789623723361.5,0,forward,0
20307,0,50,150,45603.62,45604.16,1789623723511.6,0,forward,0
20308,0,50,150,45753.52,45754.05,1789623723661.5,0,forward,0
20309,0,50,150,45903.52,45904.17,1789623723811.5,0,forward,0
20310,0,50,150,46053.52,46054.04,1789623723961.5,0,forward,0
20311,0,50,150,46203.52,46204.06,1789623724111.5,0,forward,0
20312,0,50,150,46353.52,46354.32,1789623724261.5,0,forward,0
20313,0,50,150,46503.71,46504.18,1789623724411.7,0,forward,0
20314,0,50,150,46653.52,46654.09,1789623724561.5,0,forward,0
20315,0,50,150,46803.53,46804.12,1789623724711.5,0,forward,0
20316,0,50,150,46953.52,46954.25,1789623724861.5,0,forward,0
20317,0,50,150,47103.52,47104.14,1789623725011.5,0,forward,0
20318,0,50,150,47253.52,47254.22,1789623725161.5,0,forward,0
20319,0,50,150,47403.52,47404.51,1789623725311.5,0,forward,0
20320,0,50,150,47553.52,47554.11,1789623725461.5,0,forward,0
20321,0,50,150,47703.52,47704.16,1789623725611.5,0,forward,0
20322,0,50,150,47853.52,47854.10,1789623725761.5,0,forward,0
20323,0,50,150,48003.52,48004.25,1789623725911.5,0,forward,0
20324,0,50,150,48153.52,48154.07,1789623726061.5,0,forward,0
20325,0,50,150,48303.52,48304.17,1789623726211.5,0,forward,0
20326,0,50,150,48453.52,48454.34,1789623726361.5,0,forward,0
20327,0,50,150,48603.52,48604.23,1789623726511.5,0,forward,0
20328,0,50,150,48753.52,48754.31,1789623726661.5,0,forward,0
20329,0,50,150,48903.52,48904.25,1789623726811.5,0,forward,0
20330,0,50,150,49053.52,49054.15,1789623726961.5,0,forward,0
20331,0,50,150,49203.52,49204.43,1789623727111.5,0,forward,0
20332,0,50,150,49353.52,49354.24,1789623727261.5,0,forward,0
