seq,mode,epoch,holdMs,sendStartMs,sendEndMs,unixMs,bundle,order,msgDelay
5405,0,31,150,44553.18,44553.40,1789623382427.2,1,forward,0
5406,0,31,150,44703.18,44703.49,1789623382577.2,1,forward,0
5407,0,31,150,44853.18,44853.62,1789623382727.2,1,forward,0
5408,0,31,150,45003.19,45003.50,1789623382877.2,1,forward,0
5409,0,31,150,45153.19,45153.58,1789623383027.2,1,forward,0
5410,0,31,150,45303.18,45303.50,1789623383177.2,1,forward,0
5411,0,31,150,45453.18,45453.78,1789623383327.2,1,forward,0
5412,0,31,150,45603.20,45603.57,1789623383477.2,1,forward,0
5413,0,31,150,45753.18,45753.41,1789623383627.2,1,forward,0
5414,0,31,150,45903.18,45903.45,1789623383777.2,1,forward,0
5415,0,31,150,46053.18,46053.53,1789623383927.2,1,forward,0
5416,0,31,150,46204.18,46204.45,1789623384078.2,1,forward,0
5417,0,31,150,46353.18,46353.41,1789623384227.2,1,forward,0
5418,0,31,150,46503.18,46503.59,1789623384377.2,1,forward,0
5419,0,31,150,46653.18,46653.41,1789623384527.2,1,forward,0
5420,0,31,150,46803.18,46803.43,1789623384677.2,1,forward,0
5421,0,31,150,46953.18,46953.51,1789623384827.2,1,forward,0
5422,0,31,150,47103.18,47103.69,1789623384977.2,1,forward,0
5423,0,31,150,47253.25,47254.01,1789623385127.3,1,forward,0
5424,0,31,150,47403.18,47403.40,1789623385277.2,1,forward,0
5425,0,31,150,47553.18,47553.47,1789623385427.2,1,forward,0
5426,0,31,150,47703.18,47703.40,1789623385577.2,1,forward,0
5427,0,31,150,47853.18,47853.43,1789623385727.2,1,forward,0
5428,0,31,150,48003.18,48003.44,1789623385877.2,1,forward,0
5429,0,31,150,48153.18,48153.43,1789623386027.2,1,forward,0
5430,0,31,150,48303.18,48303.50,1789623386177.2,1,forward,0
5431,0,31,150,48453.18,48453.41,1789623386327.2,1,forward,0
5432,0,31,150,48603.18,48603.40,1789623386477.2,1,forward,0
5433,0,31,150,48753.18,48753.41,1789623386627.2,1,forward,0
5434,0,31,150,48903.18,48903.42,1789623386777.2,1,forward,0
5435,0,31,150,49054.22,49054.44,1789623386928.2,1,forward,0
5436,0,31,150,49203.18,49203.62,1789623387077.2,1,forward,0
5437,0,31,150,49353.18,49353.40,1789623387227.2,1,forward,0
5438,0,31,150,49503.43,49503.81,1789623387377.4,1,forward,0
5439,0,31,150,49653.18,49653.50,1789623387527.2,1,forward,0
5440,0,31,150,49803.18,49803.44,1789623387677.2,1,forward,0
5441,0,31,150,49953.19,49953.61,1789623387827.2,1,forward,0
5442,0,31,150,50103.18,50103.56,1789623387977.2,1,forward,0
5443,0,31,150,50253.18,50253.42,1789623388127.2,1,forward,0
5444,0,31,150,50403.18,50403.37,1789623388277.2,1,forward,0
5445,0,31,150,50553.18,50553.42,1789623388427.2,1,forward,0
5446,0,31,150,50703.18,50703.41,1789623388577.2,1,forward,0
5447,0,31,150,50853.18,50853.54,1789623388727.2,1,forward,0
5448,0,31,150,51003.18,51003.38,1789623388877.2,1,forward,0
5449,0,31,150,51153.18,51153.41,1789623389027.2,1,forward,0
5450,0,31,150,51303.18,51303.46,1789623389177.2,1,forward,0
5451,0,31,150,51453.18,51453.62,1789623389327.2,1,forward,0
5452,0,31,150,51603.18,51603.52,1789623389477.2,1,forward,0
5453,0,31,150,51753.18,51753.55,1789623389627.2,1,forward,0
5454,0,31,150,51903.18,51903.46,1789623389777.2,1,forward,0
5455,0,31,150,52054.19,52054.40,1789623389928.2,1,forward,0
5456,0,31,150,52203.18,52203.39,1789623390077.2,1,forward,0
5457,0,31,150,52353.18,52353.50,1789623390227.2,1,forward,0
5458,0,31,150,52503.18,52503.44,1789623390377.2,1,forward,0
5459,0,31,150,52653.18,52653.56,1789623390527.2,1,forward,0
5460,0,31,150,52804.04,52804.41,1789623390678.0,1,forward,0
5461,0,31,150,52953.24,52953.47,1789623390827.2,1,forward,0
5462,0,31,150,53103.18,53103.47,1789623390977.2,1,forward,0
5463,0,31,150,53253.24,53253.46,1789623391127.2,1,forward,0
5464,0,31,150,53403.18,53403.45,1789623391277.2,1,forward,0
5465,0,31,150,53553.18,53553.57,1789623391427.2,1,forward,0
5466,0,31,150,53703.34,53703.93,1789623391577.3,1,forward,0
5467,0,31,150,53853.18,53853.41,1789623391727.2,1,forward,0
5468,0,31,150,54003.18,54003.45,1789623391877.2,1,forward,0
5469,0,31,150,54153.19,54153.41,1789623392027.2,1,forward,0
5470,0,31,150,54303.18,54303.36,1789623392177.2,1,forward,0
5471,0,31,150,54453.18,54453.40,1789623392327.2,1,forward,0
5472,0,31,150,54603.41,54603.68,1789623392477.4,1,forward,0
5473,0,31,150,54753.18,54753.46,1789623392627.2,1,forward,0
5474,0,31,150,54903.18,54903.55,1789623392777.2,1,forward,0
5475,0,31,150,55053.18,55053.62,1789623392927.2,1,forward,0
5476,0,31,150,55203.18,55203.38,1789623393077.2,1,forward,0
5477,0,31,150,55353.18,55353.38,1789623393227.2,1,forward,0
5478,0,31,150,55503.18,55503.55,1789623393377.2,1,forward,0
5479,0,31,150,55653.18,55653.39,1789623393527.2,1,forward,0
5480,0,31,150,55803.18,55803.65,1789623393677.2,1,forward,0
5481,0,31,150,55953.18,55953.76,1789623393827.2,1,forward,0
5482,0,31,150,56103.18,56103.42,1789623393977.2,1,forward,0
5483,0,31,150,56253.18,56253.46,1789623394127.2,1,forward,0
5484,0,31,150,56403.18,56403.36,1789623394277.2,1,forward,0
5485,0,31,150,56553.26,56553.53,1789623394427.3,1,forward,0
5486,0,31,150,56703.18,56703.41,1789623394577.2,1,forward,0
5487,0,31,150,56853.18,56853.64,1789623394727.2,1,forward,0
5488,0,31,150,57003.18,57003.42,1789623394877.2,1,forward,0
5489,0,31,150,57153.18,57153.40,1789623395027.2,1,forward,0
5490,0,31,150,57303.18,57303.53,1789623395177.2,1,forward,0
5491,0,31,150,57453.40,57453.67,1789623395327.4,1,forward,0
5492,0,31,150,57603.18,57603.45,1789623395477.2,1,forward,0
5493,0,31,150,57753.18,57753.60,1789623395627.2,1,forward,0
5494,0,31,150,57903.19,57903.48,1789623395777.2,1,forward,0
5495,0,31,150,58053.18,58053.58,1789623395927.2,1,forward,0
5496,0,31,150,58203.19,58203.40,1789623396077.2,1,forward,0
5497,0,31,150,58353.18,58353.48,1789623396227.2,1,forward,0
5498,0,31,150,58503.18,58503.43,1789623396377.2,1,forward,0
5499,0,31,150,58654.12,58654.33,1789623396528.1,1,forward,0
5500,0,31,150,58803.40,58803.81,1789623396677.4,1,forward,0
5501,0,31,150,58953.18,58953.51,1789623396827.2,1,forward,0
5502,0,31,150,59103.18,59103.73,1789623396977.2,1,forward,0
5503,0,31,150,59253.18,59253.45,1789623397127.2,1,forward,0
5504,0,31,150,59403.18,59403.46,1789623397277.2,1,forward,0
5505,0,31,150,59553.18,59553.51,1789623397427.2,1,forward,0
5506,0,31,150,59703.18,59703.57,1789623397577.2,1,forward,0
5507,0,31,150,59853.18,59853.52,1789623397727.2,1,forward,0
5508,0,31,150,60003.18,60003.57,1789623397877.2,1,forward,0
5509,0,31,150,60153.18,60153.57,1789623398027.2,1,forward,0
5510,0,31,150,60303.18,60303.78,1789623398177.2,1,forward,0
5511,0,31,150,60453.18,60453.88,1789623398327.2,1,forward,0
5512,0,31,150,60603.18,60603.56,1789623398477.2,1,forward,0
5513,0,31,150,60753.18,60753.76,1789623398627.2,1,forward,0
5514,0,31,150,60903.18,60903.41,1789623398777.2,1,forward,0
5515,0,31,150,61053.18,61053.50,1789623398927.2,1,forward,0
5516,0,31,150,61203.18,61203.48,1789623399077.2,1,forward,0
5517,0,31,150,61353.18,61353.48,1789623399227.2,1,forward,0
5518,0,31,150,61503.18,61503.41,1789623399377.2,1,forward,0
5519,0,31,150,61653.18,61653.50,1789623399527.2,1,forward,0
5520,0,31,150,61803.18,61803.41,1789623399677.2,1,forward,0
5521,0,31,150,61953.18,61953.53,1789623399827.2,1,forward,0
5522,0,31,150,62104.06,62104.28,1789623399978.1,1,forward,0
5523,0,31,150,62253.18,62253.39,1789623400127.2,1,forward,0
5524,0,31,150,62403.18,62403.44,1789623400277.2,1,forward,0
5525,0,31,150,62553.18,62553.46,1789623400427.2,1,forward,0
5526,0,31,150,62703.18,62703.39,1789623400577.2,1,forward,0
5527,0,31,150,62853.18,62853.50,1789623400727.2,1,forward,0
5528,0,31,150,63003.18,63003.47,1789623400877.2,1,forward,0
5529,0,31,150,63153.18,63153.43,1789623401027.2,1,forward,0
5530,0,31,150,63303.18,63303.48,1789623401177.2,1,forward,0
5531,0,31,150,63453.18,63453.42,1789623401327.2,1,forward,0
5532,0,31,150,63603.19,63603.58,1789623401477.2,1,forward,0
5533,0,31,150,63754.20,63754.51,1789623401628.2,1,forward,0
5534,0,31,150,63903.18,63903.50,1789623401777.2,1,forward,0
5535,0,31,150,64053.96,64054.23,1789623401928.0,1,forward,0
5536,0,31,150,64203.18,64203.42,1789623402077.2,1,forward,0
5537,0,31,150,64353.18,64353.47,1789623402227.2,1,forward,0
5538,0,31,150,64503.18,64503.53,1789623402377.2,1,forward,0
5539,0,31,150,64653.18,64653.57,1789623402527.2,1,forward,0
5540,0,31,150,64803.18,64803.44,1789623402677.2,1,forward,0
5541,0,31,150,64953.31,64953.55,1789623402827.3,1,forward,0
5542,0,31,150,65103.18,65103.44,1789623402977.2,1,forward,0
5543,0,31,150,65253.18,65253.60,1789623403127.2,1,forward,0
5544,0,31,150,65403.18,65403.66,1789623403277.2,1,forward,0
5545,0,31,150,65553.18,65553.43,1789623403427.2,1,forward,0
5546,0,31,150,65703.18,65703.58,1789623403577.2,1,forward,0
5547,0,31,150,65853.18,65853.57,1789623403727.2,1,forward,0
5548,0,31,150,66003.18,66003.44,1789623403877.2,1,forward,0
5549,0,31,150,66153.18,66153.44,1789623404027.2,1,forward,0
5550,0,31,150,66303.29,66303.69,1789623404177.3,1,forward,0
5551,0,31,150,66453.18,66453.55,1789623404327.2,1,forward,0
5552,0,31,150,66603.18,66603.42,1789623404477.2,1,forward,0
5553,0,31,150,66753.18,66753.54,1789623404627.2,1,forward,0
5554,0,31,150,66903.18,66903.39,1789623404777.2,1,forward,0
5555,0,31,150,67053.18,67053.39,1789623404927.2,1,forward,0
5556,0,31,150,67203.18,67203.44,1789623405077.2,1,forward,0
5557,0,31,150,67353.18,67353.43,1789623405227.2,1,forward,0
5558,0,31,150,67503.46,67503.68,1789623405377.5,1,forward,0
5559,0,31,150,67653.18,67653.43,1789623405527.2,1,forward,0
5560,0,31,150,67803.18,67803.38,1789623405677.2,1,forward,0
5561,0,31,150,67953.18,67953.40,1789623405827.2,1,forward,0
5562,0,31,150,68103.18,68103.58,1789623405977.2,1,forward,0
5563,0,31,150,68253.18,68253.44,1789623406127.2,1,forward,0
5564,0,31,150,68403.34,68403.54,1789623406277.3,1,forward,0
5565,0,31,150,68553.18,68553.49,1789623406427.2,1,forward,0
5566,0,31,150,68703.18,68703.44,1789623406577.2,1,forward,0
5567,0,31,150,68853.18,68853.61,1789623406727.2,1,forward,0
5568,0,31,150,69003.18,69003.41,1789623406877.2,1,forward,0
5569,0,31,150,69153.18,69153.49,1789623407027.2,1,forward,0
5570,0,31,150,69303.19,69303.43,1789623407177.2,1,forward,0
5571,0,31,150,69453.20,69453.54,1789623407327.2,1,forward,0
5572,0,31,150,69603.18,69603.44,1789623407477.2,1,forward,0
5573,0,31,150,69753.18,69753.39,1789623407627.2,1,forward,0
5574,0,31,150,69903.18,69903.52,1789623407777.2,1,forward,0
5575,0,31,150,70053.18,70053.49,1789623407927.2,1,forward,0
5576,0,31,150,70203.18,70203.36,1789623408077.2,1,forward,0
5577,0,31,150,70353.18,70353.57,1789623408227.2,1,forward,0
5578,0,31,150,70503.20,70503.50,1789623408377.2,1,forward,0
5579,0,31,150,70653.41,70653.88,1789623408527.4,1,forward,0
5580,0,31,150,70803.20,70803.44,1789623408677.2,1,forward,0
5581,0,31,150,70953.18,70953.39,1789623408827.2,1,forward,0
5582,0,31,150,71103.18,71103.43,1789623408977.2,1,forward,0
5583,0,31,150,71253.18,71253.39,1789623409127.2,1,forward,0
5584,0,31,150,71403.18,71403.45,1789623409277.2,1,forward,0
5585,0,31,150,71553.18,71553.52,1789623409427.2,1,forward,0
5586,0,31,150,71703.18,71703.39,1789623409577.2,1,forward,0
5587,0,31,150,71853.23,71853.49,1789623409727.2,1,forward,0
5588,0,31,150,72003.18,72003.43,1789623409877.2,1,forward,0
5589,0,31,150,72153.18,72153.49,1789623410027.2,1,forward,0
5590,0,31,150,72303.18,72303.57,1789623410177.2,1,forward,0
5591,0,31,150,72453.18,72453.54,1789623410327.2,1,forward,0
5592,0,31,150,72603.18,72603.50,1789623410477.2,1,forward,0
5593,0,31,150,72753.18,72753.39,1789623410627.2,1,forward,0
5594,0,31,150,72903.18,72903.49,1789623410777.2,1,forward,0
5595,0,31,150,73053.18,73053.40,1789623410927.2,1,forward,0
5596,0,31,150,73203.37,73203.56,1789623411077.4,1,forward,0
5597,0,31,150,73353.18,73353.43,1789623411227.2,1,forward,0
5598,0,31,150,73503.18,73503.43,1789623411377.2,1,forward,0
5599,0,31,150,73653.18,73653.56,1789623411527.2,1,forward,0
5600,0,31,150,73803.18,73803.75,1789623411677.2,1,forward,0
5601,0,31,150,73953.18,73953.41,1789623411827.2,1,forward,0
5602,0,31,150,74103.18,74103.44,1789623411977.2,1,forward,0
5603,0,31,150,74253.20,74253.48,1789623412127.2,1,forward,0
5604,0,31,150,74403.18,74403.52,1789623412277.2,1,forward,0
5605,0,31,150,74553.18,74553.53,1789623412427.2,1,forward,0
5606,0,31,150,74703.18,74703.49,1789623412577.2,1,forward,0
5607,0,31,150,74853.18,74853.41,1789623412727.2,1,forward,0
5608,0,31,150,75003.18,75003.55,1789623412877.2,1,forward,0
5609,0,31,150,75153.18,75153.44,1789623413027.2,1,forward,0
5610,0,31,150,75303.18,75303.42,1789623413177.2,1,forward,0
5611,0,31,150,75453.18,75453.60,1789623413327.2,1,forward,0
5612,0,31,150,75603.18,75603.38,1789623413477.2,1,forward,0
5613,0,31,150,75753.20,75753.46,1789623413627.2,1,forward,0
5614,0,31,150,75903.18,75903.55,1789623413777.2,1,forward,0
5615,0,31,150,76053.25,76053.50,1789623413927.3,1,forward,0
5616,0,31,150,76203.18,76203.39,1789623414077.2,1,forward,0
5617,0,31,150,76353.18,76353.52,1789623414227.2,1,forward,0
5618,0,31,150,76503.18,76503.41,1789623414377.2,1,forward,0
5619,0,31,150,76653.18,76653.49,1789623414527.2,1,forward,0
5620,0,31,150,76653.59,76653.73,1789623414527.6,1,forward,0
5621,0,31,150,76803.77,76804.12,1789623414677.8,1,forward,0
5622,0,31,150,76953.59,76953.84,1789623414827.6,1,forward,0
5623,0,31,150,77103.74,77103.96,1789623414977.7,1,forward,0
5624,0,31,150,77253.59,77253.89,1789623415127.6,1,forward,0
5625,0,31,150,77403.59,77403.82,1789623415277.6,1,forward,0
5626,0,31,150,77553.63,77553.83,1789623415427.6,1,forward,0
5627,0,31,150,77703.59,77703.91,1789623415577.6,1,forward,0
5628,0,31,150,77853.59,77853.82,1789623415727.6,1,forward,0
5629,0,31,150,78003.60,78003.97,1789623415877.6,1,forward,0
5630,0,31,150,78153.60,78153.98,1789623416027.6,1,forward,0
5631,0,31,150,78303.59,78303.81,1789623416177.6,1,forward,0
5632,0,31,150,78453.59,78453.88,1789623416327.6,1,forward,0
5633,0,31,150,78603.59,78603.86,1789623416477.6,1,forward,0
