frame,timeMs,boardIdx,x,y,w,h,seq,mode,epoch,consistent,exact,isLocal,isFriend,allZero,mismatches,loop,valid
13,216.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161635,1
13,216.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162023,1
14,233.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161635,1
14,233.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162023,1
15,250.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161637,1
15,250.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162025,1
16,266.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161639,1
16,266.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162029,1
17,283.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161643,1
17,283.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162031,1
18,300.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161645,1
18,300.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162033,1
19,316.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161647,1
19,316.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162035,1
20,333.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161649,1
20,333.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162037,1
21,350.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161651,1
21,350.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162039,1
22,366.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161653,1
22,366.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162041,1
23,383.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161653,1
23,383.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162041,1
24,400.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161655,1
24,400.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162043,1
25,416.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161659,1
25,416.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162047,1
26,433.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161661,1
26,433.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162049,1
27,450.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161663,1
27,450.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162051,1
28,466.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161665,1
28,466.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162053,1
29,483.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161665,1
29,483.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162053,1
30,500.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161669,1
30,500.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162057,1
31,516.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161671,1
31,516.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162059,1
32,533.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161673,1
32,533.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162061,1
33,550.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161675,1
33,550.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162063,1
34,566.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161675,1
34,566.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162063,1
35,583.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161679,1
35,583.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162067,1
36,600.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161681,1
36,600.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162069,1
37,616.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161683,1
37,616.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162071,1
38,633.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161685,1
38,633.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162073,1
39,650.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161687,1
39,650.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162075,1
40,666.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161689,1
40,666.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162077,1
41,683.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161689,1
41,683.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162077,1
42,700.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161691,1
42,700.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162079,1
43,716.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161693,1
43,716.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162083,1
44,733.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161695,1
44,733.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162085,1
45,750.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161699,1
45,750.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162087,1
46,766.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161699,1
46,766.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162089,1
47,783.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161703,1
47,783.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162091,1
48,800.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161705,1
48,800.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162093,1
49,816.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161707,1
49,816.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162095,1
50,833.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161709,1
50,833.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162097,1
51,850.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161711,1
51,850.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162099,1
52,866.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161711,1
52,866.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162099,1
53,883.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161715,1
53,883.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162103,1
54,900.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161717,1
54,900.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162105,1
55,916.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161719,1
55,916.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162107,1
56,933.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161721,1
56,933.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162109,1
57,950.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161723,1
57,950.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162111,1
58,966.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161725,1
58,966.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162113,1
59,983.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161727,1
59,983.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162115,1
60,1000.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161729,1
60,1000.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162117,1
61,1016.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161731,1
61,1016.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162119,1
62,1033.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161733,1
62,1033.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162121,1
63,1050.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161735,1
63,1050.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162123,1
64,1066.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161737,1
64,1066.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162125,1
65,1083.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161739,1
65,1083.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162127,1
66,1100.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161741,1
66,1100.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162129,1
67,1116.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161743,1
67,1116.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162131,1
68,1133.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161745,1
68,1133.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162133,1
69,1150.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161747,1
69,1150.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162135,1
70,1166.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161749,1
70,1166.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162137,1
71,1183.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161751,1
71,1183.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162139,1
72,1200.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161753,1
72,1200.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162141,1
73,1216.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161753,1
73,1216.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162141,1
74,1233.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161755,1
74,1233.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162145,1
75,1250.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161759,1
75,1250.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162147,1
76,1266.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161761,1
76,1266.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162149,1
77,1283.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161763,1
77,1283.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162151,1
78,1300.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161763,1
78,1300.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162151,1
79,1316.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161765,1
79,1316.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162153,1
80,1333.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161767,1
80,1333.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162157,1
81,1350.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161771,1
81,1350.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162159,1
82,1366.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161771,1
82,1366.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162161,1
83,1383.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161775,1
83,1383.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162163,1
84,1400.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161777,1
84,1400.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162165,1
85,1416.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161777,1
85,1416.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162165,1
86,1433.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161779,1
86,1433.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162167,1
87,1450.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161781,1
87,1450.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162171,1
88,1466.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161783,1
88,1466.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162173,1
89,1483.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161787,1
89,1483.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162175,1
90,1500.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161789,1
90,1500.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162177,1
91,1516.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161791,1
91,1516.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162179,1
92,1533.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161791,1
92,1533.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162179,1
93,1550.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161793,1
93,1550.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162181,1
94,1566.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161795,1
94,1566.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162183,1
95,1583.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161799,1
95,1583.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162187,1
96,1600.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161801,1
96,1600.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162189,1
97,1616.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161803,1
97,1616.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162191,1
98,1633.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161803,1
98,1633.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162193,1
99,1650.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161807,1
99,1650.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162195,1
100,1666.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161809,1
100,1666.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162197,1
101,1683.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161809,1
101,1683.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162199,1
102,1700.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161811,1
102,1700.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162199,1
103,1716.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161813,1
103,1716.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162203,1
104,1733.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161815,1
104,1733.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162203,1
105,1750.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161817,1
105,1750.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162207,1
106,1766.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161821,1
106,1766.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162209,1
107,1783.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161823,1
107,1783.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162211,1
108,1800.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161825,1
108,1800.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162213,1
109,1816.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161827,1
109,1816.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162215,1
110,1833.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161829,1
110,1833.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162217,1
111,1850.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161829,1
111,1850.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162217,1
112,1866.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161833,1
112,1866.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162219,1
113,1883.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161835,1
113,1883.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162223,1
114,1900.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161835,1
114,1900.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162223,1
115,1916.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161837,1
115,1916.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162225,1
116,1933.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161839,1
116,1933.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162229,1
117,1950.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161841,1
117,1950.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162231,1
118,1966.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161845,1
118,1966.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162233,1
119,1983.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161847,1
119,1983.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162235,1
120,2000.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161847,1
120,2000.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162235,1
121,2016.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161849,1
121,2016.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162239,1
122,2033.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161851,1
122,2033.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162241,1
123,2050.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161853,1
123,2050.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162243,1
124,2066.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161857,1
124,2066.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162245,1
125,2083.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161857,1
125,2083.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162247,1
126,2100.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161861,1
126,2100.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162249,1
127,2116.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161863,1
127,2116.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162251,1
128,2133.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161865,1
128,2133.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162253,1
129,2150.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161867,1
129,2150.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162255,1
130,2166.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161869,1
130,2166.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162257,1
131,2183.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161871,1
131,2183.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162259,1
132,2200.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161871,1
132,2200.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162259,1
133,2216.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161873,1
133,2216.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162263,1
134,2233.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161875,1
134,2233.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162265,1
135,2250.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161877,1
135,2250.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162267,1
136,2266.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161879,1
136,2266.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162269,1
137,2283.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161881,1
137,2283.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162269,1
138,2300.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161885,1
138,2300.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162273,1
139,2316.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161887,1
139,2316.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162275,1
140,2333.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161889,1
140,2333.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162277,1
141,2350.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161889,1
141,2350.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162279,1
142,2366.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161891,1
142,2366.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162281,1
143,2383.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161895,1
143,2383.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162283,1
144,2400.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161897,1
144,2400.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162285,1
145,2416.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161899,1
145,2416.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162287,1
146,2433.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161901,1
146,2433.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162289,1
147,2450.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161903,1
147,2450.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162291,1
148,2466.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161905,1
148,2466.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162293,1
149,2483.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161907,1
149,2483.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162295,1
150,2500.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161909,1
150,2500.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162297,1
151,2516.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161911,1
151,2516.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162299,1
152,2533.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161913,1
152,2533.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162301,1
153,2550.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161915,1
153,2550.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162303,1
154,2566.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161917,1
154,2566.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162305,1
155,2583.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161917,1
155,2583.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162305,1
156,2600.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161921,1
156,2600.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162309,1
157,2616.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161923,1
157,2616.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162311,1
158,2633.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161923,1
158,2633.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162311,1
159,2650.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161925,1
159,2650.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162315,1
160,2666.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161927,1
160,2666.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162317,1
161,2683.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161931,1
161,2683.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162317,1
162,2700.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161933,1
162,2700.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162321,1
163,2716.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161935,1
163,2716.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162323,1
164,2733.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161935,1
164,2733.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162323,1
165,2750.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161937,1
165,2750.00,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162327,1
166,2766.67,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161939,1
166,2766.67,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162329,1
167,2783.33,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161941,1
167,2783.33,1,1238,300,192,184,2313,0,17,1,1,0,1,0,0,162331,1
168,2800.00,0,280,280,320,164,2313,0,17,1,1,1,0,0,0,161943,1
