frame,timeMs,boardIdx,x,y,w,h,seq,mode,epoch,consistent,exact,isLocal,isFriend,allZero,mismatches,loop,valid
2539,42316.67,1,1280,340,190,166,162,0,3,1,1,0,1,0,0,73311,1
2540,42333.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72961,1
2540,42333.33,1,1280,340,190,166,162,0,3,1,1,0,1,0,0,73313,1
2541,42350.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72963,1
2541,42350.00,1,1280,340,190,166,162,0,3,1,1,0,1,0,0,73315,1
2542,42366.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72965,1
2542,42366.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73317,1
2543,42383.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72967,1
2543,42383.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73319,1
2544,42400.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72969,1
2544,42400.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73321,1
2545,42416.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72971,1
2545,42416.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73323,1
2546,42433.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72973,1
2546,42433.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73325,1
2547,42450.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72975,1
2547,42450.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73327,1
2548,42466.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72977,1
2548,42466.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73329,1
2549,42483.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72979,1
2549,42483.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73331,1
2550,42500.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72981,1
2550,42500.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73333,1
2551,42516.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72983,1
2551,42516.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73335,1
2552,42533.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72985,1
2552,42533.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73337,1
2553,42550.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72987,1
2553,42550.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73339,1
2554,42566.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72989,1
2554,42566.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73341,1
2555,42583.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72991,1
2555,42583.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73343,1
2556,42600.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72993,1
2556,42600.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73345,1
2557,42616.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72995,1
2557,42616.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73347,1
2558,42633.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72997,1
2558,42633.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73349,1
2559,42650.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,72999,1
2559,42650.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73351,1
2560,42666.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,73001,1
2560,42666.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73353,1
2561,42683.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,73003,1
2561,42683.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73355,1
2562,42700.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,73005,1
2562,42700.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73357,1
2563,42716.67,0,280,280,320,164,163,0,3,1,1,1,0,0,0,73007,1
2563,42716.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73359,1
2564,42733.33,0,280,280,320,164,163,0,3,1,1,1,0,0,0,73009,1
2564,42733.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73361,1
2565,42750.00,0,280,280,320,164,163,0,3,1,1,1,0,0,0,73011,1
2565,42750.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73363,1
2566,42766.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73013,1
2566,42766.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73365,1
2567,42783.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73015,1
2567,42783.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73367,1
2568,42800.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73017,1
2568,42800.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73369,1
2569,42816.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73019,1
2569,42816.67,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73371,1
2570,42833.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73021,1
2570,42833.33,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73373,1
2571,42850.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73023,1
2571,42850.00,1,1280,340,190,166,163,0,3,1,1,0,1,0,0,73375,1
2572,42866.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73025,1
2572,42866.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73377,1
2573,42883.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73027,1
2573,42883.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73379,1
2574,42900.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73029,1
2574,42900.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73381,1
2575,42916.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73031,1
2575,42916.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73383,1
2576,42933.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73033,1
2576,42933.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73385,1
2577,42950.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73035,1
2577,42950.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73387,1
2578,42966.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73035,1
2578,42966.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73389,1
2579,42983.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73039,1
2579,42983.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73391,1
2580,43000.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73039,1
2580,43000.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73393,1
2581,43016.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73043,1
2581,43016.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73395,1
2582,43033.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73043,1
2582,43033.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73397,1
2583,43050.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73047,1
2583,43050.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73399,1
2584,43066.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73049,1
2584,43066.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73401,1
2585,43083.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73051,1
2585,43083.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73403,1
2586,43100.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73053,1
2586,43100.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73405,1
2587,43116.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73055,1
2587,43116.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73407,1
2588,43133.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73057,1
2588,43133.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73409,1
2589,43150.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73059,1
2589,43150.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73411,1
2590,43166.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73061,1
2590,43166.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73413,1
2591,43183.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73063,1
2591,43183.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73415,1
2592,43200.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73065,1
2592,43200.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73417,1
2593,43216.67,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73067,1
2593,43216.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73419,1
2594,43233.33,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73069,1
2594,43233.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73421,1
2595,43250.00,0,280,280,320,164,164,0,3,1,1,1,0,0,0,73071,1
2595,43250.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73423,1
2596,43266.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73073,1
2596,43266.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73425,1
2597,43283.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73075,1
2597,43283.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73427,1
2598,43300.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73077,1
2598,43300.00,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73429,1
2599,43316.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73077,1
2599,43316.67,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73431,1
2600,43333.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73081,1
2600,43333.33,1,1280,340,190,166,164,0,3,1,1,0,1,0,0,73433,1
2601,43350.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73083,1
2601,43350.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73435,1
2602,43366.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73085,1
2602,43366.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73437,1
2603,43383.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73087,1
2603,43383.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73439,1
2604,43400.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73089,1
2604,43400.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73441,1
2605,43416.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73091,1
2605,43416.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73443,1
2606,43433.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73093,1
2606,43433.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73445,1
2607,43450.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73095,1
2607,43450.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73447,1
2608,43466.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73097,1
2608,43466.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73449,1
2609,43483.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73099,1
2609,43483.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73451,1
2610,43500.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73101,1
2610,43500.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73453,1
2611,43516.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73103,1
2611,43516.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73455,1
2612,43533.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73105,1
2612,43533.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73457,1
2613,43550.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73107,1
2613,43550.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73459,1
2614,43566.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73109,1
2614,43566.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73461,1
2615,43583.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73111,1
2615,43583.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73463,1
2616,43600.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73113,1
2616,43600.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73465,1
2617,43616.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73115,1
2617,43616.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73467,1
2618,43633.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73117,1
2618,43633.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73469,1
2619,43650.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73119,1
2619,43650.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73471,1
2620,43666.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73121,1
2620,43666.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73473,1
2621,43683.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73123,1
2621,43683.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73475,1
2622,43700.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73125,1
2622,43700.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73477,1
2623,43716.67,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73127,1
2623,43716.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73479,1
2624,43733.33,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73129,1
2624,43733.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73481,1
2625,43750.00,0,280,280,320,164,165,0,3,1,1,1,0,0,0,73131,1
2625,43750.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73483,1
2626,43766.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73133,1
2626,43766.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73485,1
2627,43783.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73135,1
2627,43783.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73487,1
2628,43800.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73137,1
2628,43800.00,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73489,1
2629,43816.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73139,1
2629,43816.67,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73491,1
2630,43833.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73141,1
2630,43833.33,1,1280,340,190,166,165,0,3,1,1,0,1,0,0,73493,1
2631,43850.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73143,1
2631,43850.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73495,1
2632,43866.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73145,1
2632,43866.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73497,1
2633,43883.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73147,1
2633,43883.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73499,1
2634,43900.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73149,1
2634,43900.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73501,1
2635,43916.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73151,1
2635,43916.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73503,1
2636,43933.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73153,1
2636,43933.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73505,1
2637,43950.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73155,1
2637,43950.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73507,1
2638,43966.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73157,1
2638,43966.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73509,1
2639,43983.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73159,1
2639,43983.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73511,1
2640,44000.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73161,1
2640,44000.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73513,1
2641,44016.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73163,1
2641,44016.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73515,1
2642,44033.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73163,1
2642,44033.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73517,1
2643,44050.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73167,1
2643,44050.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73519,1
2644,44066.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73169,1
2644,44066.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73521,1
2645,44083.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73171,1
2645,44083.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73523,1
2646,44100.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73173,1
2646,44100.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73525,1
2647,44116.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73175,1
2647,44116.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73527,1
2648,44133.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73177,1
2648,44133.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73529,1
2649,44150.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73179,1
2649,44150.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73531,1
2650,44166.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73181,1
2650,44166.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73533,1
2651,44183.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73183,1
2651,44183.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73535,1
2652,44200.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73185,1
2652,44200.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73537,1
2653,44216.67,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73187,1
2653,44216.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73539,1
2654,44233.33,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73189,1
2654,44233.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73541,1
2655,44250.00,0,280,280,320,164,166,0,3,1,1,1,0,0,0,73191,1
2655,44250.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73543,1
2656,44266.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73193,1
2656,44266.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73545,1
2657,44283.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73195,1
2657,44283.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73547,1
2658,44300.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73197,1
2658,44300.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73549,1
2659,44316.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73199,1
2659,44316.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73551,1
2660,44333.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73201,1
2660,44333.33,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73553,1
2661,44350.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73203,1
2661,44350.00,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73555,1
2662,44366.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73205,1
2662,44366.67,1,1280,340,190,166,166,0,3,1,1,0,1,0,0,73557,1
2663,44383.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73207,1
2663,44383.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73559,1
2664,44400.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73209,1
2664,44400.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73561,1
2665,44416.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73211,1
2665,44416.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73563,1
2666,44433.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73213,1
2666,44433.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73565,1
2667,44450.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73215,1
2667,44450.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73567,1
2668,44466.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73217,1
2668,44466.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73569,1
2669,44483.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73219,1
2669,44483.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73571,1
2670,44500.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73221,1
2670,44500.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73573,1
2671,44516.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73223,1
2671,44516.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73575,1
2672,44533.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73225,1
2672,44533.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73577,1
2673,44550.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73227,1
2673,44550.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73579,1
2674,44566.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73229,1
2674,44566.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73581,1
2675,44583.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73231,1
2675,44583.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73583,1
2676,44600.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73233,1
2676,44600.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73585,1
2677,44616.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73235,1
2677,44616.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73587,1
2678,44633.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73237,1
2678,44633.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73589,1
2679,44650.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73239,1
2679,44650.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73591,1
2680,44666.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73241,1
2680,44666.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73593,1
2681,44683.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73243,1
2681,44683.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73595,1
2682,44700.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73245,1
2682,44700.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73597,1
2683,44716.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73245,1
2683,44716.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73599,1
2684,44733.33,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73249,1
2684,44733.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73601,1
2685,44750.00,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73251,1
2685,44750.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73603,1
2686,44766.67,0,280,280,320,164,167,0,3,1,1,1,0,0,0,73251,1
2686,44766.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73605,1
2687,44783.33,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73255,1
2687,44783.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73607,1
2688,44800.00,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73255,1
2688,44800.00,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73609,1
2689,44816.67,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73259,1
2689,44816.67,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73611,1
2690,44833.33,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73261,1
2690,44833.33,1,1280,340,190,166,167,0,3,1,1,0,1,0,0,73613,1
2691,44850.00,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73261,1
2691,44850.00,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73615,1
2692,44866.67,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73265,1
2692,44866.67,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73617,1
2693,44883.33,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73267,1
2693,44883.33,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73619,1
2694,44900.00,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73269,1
2694,44900.00,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73621,1
2695,44916.67,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73269,1
2695,44916.67,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73623,1
2696,44933.33,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73273,1
2696,44933.33,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73625,1
2697,44950.00,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73275,1
2697,44950.00,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73627,1
2698,44966.67,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73277,1
2698,44966.67,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73629,1
2699,44983.33,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73277,1
2699,44983.33,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73631,1
2700,45000.00,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73281,1
2700,45000.00,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73633,1
2701,45016.67,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73283,1
2701,45016.67,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73635,1
2702,45033.33,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73285,1
2702,45033.33,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73637,1
2703,45050.00,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73287,1
2703,45050.00,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73639,1
2704,45066.67,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73287,1
2704,45066.67,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73641,1
2705,45083.33,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73291,1
2705,45083.33,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73643,1
2706,45100.00,0,280,280,320,164,168,0,3,1,1,1,0,0,0,73293,1
2706,45100.00,1,1280,340,190,166,168,0,3,1,1,0,1,0,0,73645,1
