# session 687271 k 512 groups 16 chunks 2048 rate 60 passes 1 maxbytes 4000
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,1.653,6,20536,0
1,16.667,17.247,6,20536,16
2,33.334,33.869,6,20536,32
3,50.000,50.625,6,20536,48
4,66.667,67.325,6,20536,64
5,83.334,83.753,6,20536,80
6,100.000,100.382,6,20536,96
7,116.667,117.141,6,20536,112
8,133.334,133.951,6,20536,128
9,150.000,150.702,6,20536,144
10,166.667,167.335,6,20536,160
11,183.334,183.944,6,20536,176
12,200.000,200.495,6,20536,192
13,216.667,217.207,6,20536,208
14,233.334,233.652,6,20536,224
15,250.000,250.300,6,20536,240
16,266.667,266.973,6,20536,256
17,283.334,283.644,6,20536,272
18,300.000,300.308,6,20536,288
19,316.680,317.008,6,20536,304
20,333.334,333.793,6,20536,320
21,350.000,350.410,6,20536,336
22,366.667,367.099,6,20536,352
23,383.334,383.671,6,20536,368
24,400.000,400.306,6,20536,384
25,416.667,417.157,6,20536,400
26,433.334,433.810,6,20536,416
27,450.000,450.309,6,20536,432
28,466.667,467.074,6,20536,448
29,483.334,483.649,6,20536,464
30,500.000,500.299,6,20536,480
31,516.667,516.992,6,20536,496
32,533.333,533.601,6,20536,512
33,550.000,550.277,6,20536,528
34,566.667,566.941,6,20536,544
35,583.333,583.601,6,20536,560
36,600.000,600.434,6,20536,576
37,616.667,616.932,6,20536,592
38,633.338,633.665,6,20536,608
39,650.000,650.324,6,20536,624
40,666.667,666.977,6,20536,640
41,683.333,683.619,6,20536,656
42,700.000,700.353,6,20536,672
43,716.667,716.891,6,20536,688
44,733.333,733.564,6,20536,704
45,750.000,750.241,6,20536,720
46,766.667,766.904,6,20536,736
47,783.333,783.619,6,20536,752
48,800.000,800.264,6,20536,768
49,816.667,816.903,6,20536,784
50,833.334,833.561,6,20536,800
51,850.000,850.245,6,20536,816
52,866.667,866.923,6,20536,832
53,883.334,883.591,6,20536,848
54,900.000,900.272,6,20536,864
55,916.679,916.913,6,20536,880
56,933.334,933.880,6,20536,896
57,950.043,950.262,6,20536,912
58,966.667,966.897,6,20536,928
59,983.334,983.579,6,20536,944
60,1000.000,1000.220,6,20536,960
61,1016.667,1016.929,6,20536,976
62,1033.338,1033.720,6,20536,992
63,1050.000,1050.210,6,20536,1008
64,1066.667,1066.895,6,20536,1024
65,1083.334,1083.646,6,20536,1040
66,1100.000,1100.317,6,20536,1056
67,1116.732,1117.265,6,20536,1072
68,1133.334,1133.628,6,20536,1088
69,1150.000,1150.206,6,20536,1104
70,1166.667,1167.033,6,20536,1120
71,1183.334,1183.550,6,20536,1136
72,1200.000,1200.338,6,20536,1152
73,1216.667,1216.867,6,20536,1168
74,1233.334,1233.564,6,20536,1184
75,1250.000,1250.207,6,20536,1200
76,1266.667,1266.869,6,20536,1216
77,1283.334,1283.546,6,20536,1232
78,1300.000,1300.210,6,20536,1248
79,1316.667,1316.993,6,20536,1264
80,1333.334,1333.570,6,20536,1280
81,1350.000,1350.216,6,20536,1296
82,1366.667,1367.081,6,20536,1312
83,1383.334,1383.637,6,20536,1328
84,1400.000,1400.302,6,20536,1344
85,1416.667,1416.872,6,20536,1360
86,1433.333,1433.531,6,20536,1376
87,1450.047,1450.259,6,20536,1392
88,1466.667,1466.956,6,20536,1408
89,1483.334,1483.613,6,20536,1424
90,1500.000,1500.316,6,20536,1440
91,1516.667,1516.865,6,20536,1456
92,1533.334,1533.533,6,20536,1472
93,1550.000,1550.196,6,20536,1488
94,1566.667,1566.860,6,20536,1504
95,1583.334,1583.634,6,20536,1520
96,1600.000,1600.205,6,20536,1536
97,1616.667,1616.869,6,20536,1552
98,1633.334,1633.544,6,20536,1568
99,1650.000,1650.239,6,20536,1584
100,1666.667,1666.856,6,20536,1600
101,1683.334,1683.549,6,20536,1616
102,1700.000,1700.360,6,20536,1632
103,1716.667,1716.997,6,20536,1648
104,1733.334,1733.528,6,20536,1664
105,1750.000,1750.295,6,20536,1680
106,1766.667,1767.055,6,20536,1696
107,1783.334,1783.527,6,20536,1712
108,1800.000,1800.201,6,20536,1728
109,1816.667,1816.872,6,20536,1744
110,1833.334,1833.550,6,20536,1760
111,1850.000,1850.197,6,20536,1776
112,1866.667,1866.914,6,20536,1792
113,1883.334,1883.535,6,20536,1808
114,1900.000,1900.287,6,20536,1824
115,1916.667,1916.875,6,20536,1840
116,1933.335,1933.530,6,20536,1856
117,1950.000,1950.408,6,20536,1872
118,1966.667,1966.868,6,20536,1888
119,1983.334,1983.533,6,20536,1904
120,2000.000,2000.185,6,20536,1920
121,2016.667,2016.871,6,20536,1936
122,2033.334,2033.544,6,20536,1952
123,2050.000,2050.292,6,20536,1968
124,2066.667,2066.916,6,20536,1984
125,2083.334,2083.540,6,20536,2000
126,2100.000,2100.191,6,20536,2016
127,2116.667,2116.860,6,20536,2032
