# session 528525 k 1024 groups 32 chunks 2048 rate 45 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.002,3.874,32,41432,0
1,22.222,23.666,32,41432,32
2,44.445,45.882,32,41432,64
3,66.667,68.858,32,41432,96
4,88.889,89.952,32,41432,128
5,111.111,112.799,32,41432,160
6,133.334,134.467,32,41432,192
7,155.556,156.684,32,41432,224
8,177.778,178.554,32,41432,256
9,200.000,200.995,32,41432,288
10,222.222,223.099,32,41432,320
11,244.456,245.582,32,41432,352
12,266.667,268.085,32,41432,384
13,288.889,289.591,32,41432,416
14,311.111,311.918,32,41432,448
15,333.334,334.571,32,41432,480
16,355.556,356.419,32,41432,512
17,377.778,378.709,32,41432,544
18,400.000,401.705,32,41432,576
19,422.223,423.266,32,41432,608
20,444.445,445.231,32,41432,640
21,466.667,467.758,32,41432,672
22,488.889,489.620,32,41432,704
23,511.111,512.167,32,41432,736
24,533.334,534.372,32,41432,768
25,555.556,556.244,32,41432,800
26,577.778,578.444,32,41432,832
27,600.000,600.866,32,41432,864
28,622.248,622.827,32,41432,896
29,644.445,645.440,32,41432,928
30,666.667,667.660,32,41432,960
31,688.889,689.887,32,41432,992
32,711.111,712.007,32,41432,1024
33,733.334,734.005,32,41432,1056
34,755.556,756.156,32,41432,1088
35,777.778,778.398,32,41432,1120
36,800.000,800.913,32,41432,1152
37,822.222,822.780,32,41432,1184
38,844.445,845.358,32,41432,1216
39,866.667,867.379,32,41432,1248
40,888.889,889.691,32,41432,1280
41,911.111,912.167,32,41432,1312
42,933.334,933.914,32,41432,1344
43,955.556,956.140,32,41432,1376
44,977.778,978.300,32,41432,1408
45,1000.000,1000.598,32,41432,1440
46,1022.222,1022.789,32,41432,1472
47,1044.445,1045.365,32,41432,1504
48,1066.667,1067.315,32,41432,1536
49,1088.889,1089.735,32,41432,1568
50,1111.111,1111.823,32,41432,1600
51,1133.334,1134.248,32,41432,1632
52,1155.556,1156.085,32,41432,1664
53,1177.778,1178.297,32,41432,1696
54,1200.000,1200.976,32,41432,1728
55,1222.222,1222.824,32,41432,1760
56,1244.445,1244.967,32,41432,1792
57,1266.667,1267.602,32,41432,1824
58,1288.889,1289.663,32,41432,1856
59,1311.111,1311.629,32,41432,1888
60,1333.334,1334.052,32,41432,1920
61,1355.556,1356.330,32,41432,1952
62,1377.780,1378.423,32,41432,1984
63,1400.000,1400.738,32,41432,2016
