# session 385454 k 128 groups 4 chunks 2048 rate 60 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,1.149,4,5144,0
1,16.973,17.815,4,5144,4
2,33.334,33.736,4,5144,8
3,50.000,50.398,4,5144,12
4,66.667,67.152,4,5144,16
5,83.370,83.576,4,5144,20
6,100.000,100.284,4,5144,24
7,116.667,116.871,4,5144,28
8,133.334,133.546,4,5144,32
9,150.000,150.223,4,5144,36
10,166.729,166.935,4,5144,40
11,183.334,183.573,4,5144,44
12,200.002,200.206,4,5144,48
13,216.667,216.882,4,5144,52
14,233.334,233.523,4,5144,56
15,250.000,250.225,4,5144,60
16,266.667,266.852,4,5144,64
17,283.393,283.611,4,5144,68
18,300.000,300.246,4,5144,72
19,316.667,316.954,4,5144,76
20,333.334,333.818,4,5144,80
21,350.000,350.259,4,5144,84
22,366.667,366.980,4,5144,88
23,383.334,383.532,4,5144,92
24,400.000,400.241,4,5144,96
25,416.667,416.958,4,5144,100
26,433.334,433.655,4,5144,104
27,450.000,450.207,4,5144,108
28,466.667,466.874,4,5144,112
29,483.334,483.601,4,5144,116
30,500.000,500.264,4,5144,120
31,516.667,516.869,4,5144,124
32,533.334,533.545,4,5144,128
33,550.000,550.278,4,5144,132
34,566.667,566.944,4,5144,136
35,583.334,583.582,4,5144,140
36,600.000,600.239,4,5144,144
37,616.667,616.957,4,5144,148
38,633.334,633.591,4,5144,152
39,650.000,650.423,4,5144,156
40,666.667,666.868,4,5144,160
41,683.334,683.705,4,5144,164
42,700.002,700.163,4,5144,168
43,716.667,716.939,4,5144,172
44,733.334,733.816,4,5144,176
45,750.000,750.177,4,5144,180
46,766.667,766.823,4,5144,184
47,783.334,783.613,4,5144,188
48,800.000,800.302,4,5144,192
49,816.667,816.959,4,5144,196
50,833.334,833.478,4,5144,200
51,850.000,850.210,4,5144,204
52,866.667,866.886,4,5144,208
53,883.334,883.571,4,5144,212
54,900.000,900.187,4,5144,216
55,916.739,916.901,4,5144,220
56,933.334,933.591,4,5144,224
57,950.000,950.181,4,5144,228
58,966.667,966.811,4,5144,232
59,983.358,983.673,4,5144,236
60,1000.000,1000.192,4,5144,240
61,1016.667,1016.831,4,5144,244
62,1033.334,1033.529,4,5144,248
63,1050.000,1050.312,4,5144,252
64,1066.667,1066.825,4,5144,256
65,1083.334,1083.678,4,5144,260
66,1100.000,1100.379,4,5144,264
67,1116.667,1117.038,4,5144,268
68,1133.334,1133.493,4,5144,272
69,1150.000,1150.141,4,5144,276
70,1166.671,1166.838,4,5144,280
71,1183.334,1183.578,4,5144,284
72,1200.000,1200.143,4,5144,288
73,1216.667,1216.877,4,5144,292
74,1233.334,1233.496,4,5144,296
75,1250.000,1250.160,4,5144,300
76,1266.667,1266.818,4,5144,304
77,1283.334,1283.480,4,5144,308
78,1300.000,1300.214,4,5144,312
79,1316.667,1316.905,4,5144,316
80,1333.334,1333.505,4,5144,320
81,1350.000,1350.162,4,5144,324
82,1366.667,1366.818,4,5144,328
83,1383.334,1383.538,4,5144,332
84,1400.013,1400.200,4,5144,336
85,1416.754,1417.003,4,5144,340
86,1433.334,1433.535,4,5144,344
87,1450.040,1450.178,4,5144,348
88,1466.753,1466.996,4,5144,352
89,1483.334,1483.510,4,5144,356
90,1500.000,1500.158,4,5144,360
91,1516.667,1516.909,4,5144,364
92,1533.335,1533.512,4,5144,368
93,1550.000,1550.211,4,5144,372
94,1566.667,1566.876,4,5144,376
95,1583.334,1583.547,4,5144,380
