# session 773379 k 512 groups 16 chunks 2048 rate 60 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.002,2.611,16,20696,0
1,16.667,17.814,16,20696,16
2,33.333,34.241,16,20696,32
3,50.023,50.611,16,20696,48
4,66.667,67.348,16,20696,64
5,83.334,84.014,16,20696,80
6,100.000,100.530,16,20696,96
7,116.667,117.296,16,20696,112
8,133.334,134.080,16,20696,128
9,150.000,150.507,16,20696,144
10,166.667,167.469,16,20696,160
11,183.334,183.842,16,20696,176
12,200.000,200.850,16,20696,192
13,216.667,217.087,16,20696,208
14,233.334,233.756,16,20696,224
15,250.000,250.604,16,20696,240
16,266.667,267.047,16,20696,256
17,283.334,283.856,16,20696,272
18,300.000,300.443,16,20696,288
19,316.667,317.071,16,20696,304
20,333.334,333.721,16,20696,320
21,350.000,350.383,16,20696,336
22,366.667,367.206,16,20696,352
23,383.334,383.740,16,20696,368
24,400.034,400.416,16,20696,384
25,416.667,417.267,16,20696,400
26,433.334,433.853,16,20696,416
27,450.000,450.376,16,20696,432
28,466.667,467.073,16,20696,448
29,483.334,483.753,16,20696,464
30,500.000,500.414,16,20696,480
31,516.667,517.515,16,20696,496
32,533.333,533.716,16,20696,512
33,550.000,550.526,16,20696,528
34,566.667,567.037,16,20696,544
35,583.333,583.752,16,20696,560
36,600.000,600.410,16,20696,576
37,616.667,617.029,16,20696,592
38,633.333,633.692,16,20696,608
39,650.000,650.376,16,20696,624
40,666.667,667.029,16,20696,640
41,683.333,683.722,16,20696,656
42,700.000,700.367,16,20696,672
43,716.667,717.051,16,20696,688
44,733.334,733.685,16,20696,704
45,750.000,750.416,16,20696,720
46,766.667,766.974,16,20696,736
47,783.334,783.634,16,20696,752
48,800.000,800.308,16,20696,768
49,816.667,816.985,16,20696,784
50,833.340,833.659,16,20696,800
51,850.000,850.571,16,20696,816
52,866.667,867.087,16,20696,832
53,883.334,883.647,16,20696,848
54,900.000,900.327,16,20696,864
55,916.667,916.980,16,20696,880
56,933.334,933.660,16,20696,896
57,950.003,950.468,16,20696,912
58,966.667,967.013,16,20696,928
59,983.739,984.039,16,20696,944
60,1000.000,1000.302,16,20696,960
61,1016.667,1016.973,16,20696,976
62,1033.397,1033.687,16,20696,992
63,1050.000,1050.446,16,20696,1008
64,1066.667,1066.982,16,20696,1024
65,1083.334,1083.631,16,20696,1040
66,1100.000,1100.321,16,20696,1056
67,1116.667,1116.971,16,20696,1072
68,1133.334,1133.630,16,20696,1088
69,1150.000,1150.293,16,20696,1104
70,1166.757,1167.287,16,20696,1120
71,1183.334,1183.629,16,20696,1136
72,1200.000,1200.305,16,20696,1152
73,1216.667,1217.178,16,20696,1168
74,1233.334,1233.634,16,20696,1184
75,1250.000,1250.299,16,20696,1200
76,1266.667,1266.970,16,20696,1216
77,1283.334,1283.617,16,20696,1232
78,1300.000,1300.292,16,20696,1248
79,1316.667,1316.974,16,20696,1264
80,1333.334,1333.624,16,20696,1280
81,1350.000,1350.290,16,20696,1296
82,1366.667,1366.977,16,20696,1312
83,1383.334,1383.631,16,20696,1328
84,1400.000,1400.296,16,20696,1344
85,1416.667,1416.980,16,20696,1360
86,1433.334,1433.639,16,20696,1376
87,1450.000,1450.298,16,20696,1392
88,1466.667,1466.971,16,20696,1408
89,1483.334,1483.768,16,20696,1424
90,1500.000,1500.311,16,20696,1440
91,1516.667,1516.971,16,20696,1456
92,1533.334,1533.646,16,20696,1472
93,1550.000,1550.296,16,20696,1488
94,1566.667,1567.066,16,20696,1504
95,1583.334,1583.785,16,20696,1520
96,1600.000,1600.418,16,20696,1536
97,1616.675,1617.103,16,20696,1552
98,1633.334,1633.737,16,20696,1568
99,1650.000,1650.310,16,20696,1584
100,1666.667,1666.967,16,20696,1600
101,1683.334,1683.647,16,20696,1616
102,1700.000,1700.363,16,20696,1632
103,1716.674,1717.000,16,20696,1648
104,1733.334,1733.650,16,20696,1664
105,1750.000,1750.308,16,20696,1680
106,1766.667,1767.032,16,20696,1696
107,1783.334,1783.646,16,20696,1712
108,1800.000,1800.297,16,20696,1728
109,1816.667,1817.152,16,20696,1744
110,1833.334,1833.785,16,20696,1760
111,1850.032,1850.328,16,20696,1776
112,1866.667,1866.966,16,20696,1792
113,1883.334,1883.678,16,20696,1808
114,1900.000,1900.429,16,20696,1824
115,1916.667,1917.176,16,20696,1840
116,1933.334,1933.687,16,20696,1856
117,1950.000,1950.326,16,20696,1872
118,1966.667,1967.008,16,20696,1888
119,1983.334,1983.814,16,20696,1904
120,2000.000,2000.349,16,20696,1920
121,2016.667,2017.020,16,20696,1936
122,2033.334,2033.645,16,20696,1952
123,2050.000,2050.306,16,20696,1968
124,2066.667,2066.954,16,20696,1984
125,2083.334,2083.859,16,20696,2000
126,2100.000,2100.311,16,20696,2016
127,2116.667,2116.962,16,20696,2032
