# session 55312 k 512 groups 16 chunks 2048 rate 60 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,2.198,16,20696,0
1,16.667,17.635,16,20696,16
2,33.333,34.187,16,20696,32
3,50.000,50.959,16,20696,48
4,66.667,67.587,16,20696,64
5,83.334,83.881,16,20696,80
6,100.000,100.506,16,20696,96
7,116.672,117.182,16,20696,112
8,133.334,134.109,16,20696,128
9,150.000,150.517,16,20696,144
10,166.667,167.324,16,20696,160
11,183.334,184.163,16,20696,176
12,200.000,201.028,16,20696,192
13,216.667,217.098,16,20696,208
14,233.334,233.854,16,20696,224
15,250.000,250.617,16,20696,240
16,266.721,267.179,16,20696,256
17,283.334,283.834,16,20696,272
18,300.000,300.476,16,20696,288
19,316.667,317.182,16,20696,304
20,333.334,333.828,16,20696,320
21,350.000,350.396,16,20696,336
22,366.667,367.308,16,20696,352
23,383.333,383.799,16,20696,368
24,400.000,400.487,16,20696,384
25,416.667,417.212,16,20696,400
26,433.334,433.749,16,20696,416
27,450.000,450.389,16,20696,432
28,466.667,467.135,16,20696,448
29,483.337,483.729,16,20696,464
30,500.000,500.568,16,20696,480
31,516.667,517.331,16,20696,496
32,533.334,533.928,16,20696,512
33,550.000,550.460,16,20696,528
34,566.667,567.117,16,20696,544
35,583.334,583.824,16,20696,560
36,600.000,600.422,16,20696,576
37,616.667,617.032,16,20696,592
38,633.334,633.759,16,20696,608
39,650.000,650.557,16,20696,624
40,666.667,667.044,16,20696,640
41,683.505,683.908,16,20696,656
42,700.000,700.348,16,20696,672
43,716.669,717.002,16,20696,688
44,733.334,733.830,16,20696,704
45,750.019,750.453,16,20696,720
46,766.667,767.166,16,20696,736
47,783.334,783.829,16,20696,752
48,800.000,800.384,16,20696,768
49,816.667,817.130,16,20696,784
50,833.333,833.627,16,20696,800
51,850.000,850.330,16,20696,816
52,866.667,867.137,16,20696,832
53,883.334,883.883,16,20696,848
54,900.000,900.329,16,20696,864
55,916.667,916.964,16,20696,880
56,933.334,933.648,16,20696,896
57,950.000,950.365,16,20696,912
58,966.667,967.078,16,20696,928
59,983.334,983.637,16,20696,944
60,1000.000,1000.298,16,20696,960
61,1016.667,1017.186,16,20696,976
62,1033.352,1033.630,16,20696,992
63,1050.000,1050.297,16,20696,1008
64,1066.667,1066.959,16,20696,1024
65,1083.334,1083.621,16,20696,1040
66,1100.014,1100.473,16,20696,1056
67,1116.667,1116.954,16,20696,1072
68,1133.333,1133.619,16,20696,1088
69,1150.000,1150.343,16,20696,1104
70,1166.667,1166.968,16,20696,1120
71,1183.334,1183.680,16,20696,1136
72,1200.000,1200.318,16,20696,1152
73,1216.667,1216.956,16,20696,1168
74,1233.333,1233.614,16,20696,1184
75,1250.000,1250.313,16,20696,1200
76,1266.667,1266.979,16,20696,1216
77,1283.334,1283.681,16,20696,1232
78,1300.000,1300.344,16,20696,1248
79,1316.667,1316.990,16,20696,1264
80,1333.334,1333.711,16,20696,1280
81,1350.000,1350.281,16,20696,1296
82,1366.667,1367.024,16,20696,1312
83,1383.334,1383.629,16,20696,1328
84,1400.000,1400.320,16,20696,1344
85,1416.667,1416.978,16,20696,1360
86,1433.334,1433.618,16,20696,1376
87,1450.000,1450.322,16,20696,1392
88,1466.667,1467.015,16,20696,1408
89,1483.334,1483.629,16,20696,1424
90,1500.000,1500.335,16,20696,1440
91,1516.667,1517.023,16,20696,1456
92,1533.334,1533.627,16,20696,1472
93,1550.000,1550.286,16,20696,1488
94,1566.667,1567.002,16,20696,1504
95,1583.334,1583.777,16,20696,1520
96,1600.000,1600.286,16,20696,1536
97,1616.667,1617.171,16,20696,1552
98,1633.334,1633.934,16,20696,1568
99,1650.000,1650.419,16,20696,1584
100,1666.748,1667.034,16,20696,1600
101,1683.334,1683.877,16,20696,1616
102,1700.000,1700.409,16,20696,1632
103,1716.667,1717.009,16,20696,1648
104,1733.333,1733.828,16,20696,1664
105,1750.000,1750.378,16,20696,1680
106,1766.667,1766.951,16,20696,1696
107,1783.423,1783.777,16,20696,1712
108,1800.000,1800.291,16,20696,1728
109,1816.667,1817.023,16,20696,1744
110,1833.334,1833.689,16,20696,1760
111,1850.000,1850.340,16,20696,1776
112,1866.667,1867.007,16,20696,1792
113,1883.334,1883.696,16,20696,1808
114,1900.000,1900.304,16,20696,1824
115,1916.667,1916.943,16,20696,1840
116,1933.334,1933.627,16,20696,1856
117,1950.000,1950.295,16,20696,1872
118,1966.667,1967.149,16,20696,1888
119,1983.334,1983.757,16,20696,1904
120,2000.000,2000.523,16,20696,1920
121,2016.667,2016.954,16,20696,1936
122,2033.333,2033.619,16,20696,1952
123,2050.000,2050.344,16,20696,1968
124,2066.680,2067.024,16,20696,1984
125,2083.334,2083.677,16,20696,2000
126,2100.000,2100.375,16,20696,2016
127,2116.667,2117.019,16,20696,2032
