# session 460271 k 512 groups 16 chunks 512 rate 30 passes 1 maxbytes 4096
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.002,1.727,6,20536,0
1,33.334,34.244,6,20536,16
2,66.667,67.677,6,20536,32
3,100.000,100.552,6,20536,48
4,133.333,133.807,6,20536,64
5,166.667,167.058,6,20536,80
6,200.000,200.472,6,20536,96
7,233.334,233.864,6,20536,112
8,266.667,267.212,6,20536,128
9,300.000,300.465,6,20536,144
10,333.334,334.272,6,20536,160
11,366.667,368.185,6,20536,176
12,400.000,400.327,6,20536,192
13,433.333,433.879,6,20536,208
14,466.667,467.141,6,20536,224
15,500.000,500.333,6,20536,240
16,533.334,533.683,6,20536,256
17,566.667,567.168,6,20536,272
18,600.000,600.349,6,20536,288
19,633.334,633.734,6,20536,304
20,666.667,667.107,6,20536,320
21,700.000,700.661,6,20536,336
22,733.334,733.774,6,20536,352
23,766.667,767.006,6,20536,368
24,800.000,800.457,6,20536,384
25,833.334,833.700,6,20536,400
26,866.667,867.282,6,20536,416
27,900.000,900.346,6,20536,432
28,933.334,933.639,6,20536,448
29,966.667,967.052,6,20536,464
30,1000.000,1000.368,6,20536,480
31,1033.334,1033.734,6,20536,496
