# session 123372 k 512 groups 16 chunks 512 rate 30 passes 1 maxbytes 4500
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.002,1.757,6,20536,0
1,33.334,34.271,6,20536,16
2,66.667,67.237,6,20536,32
3,100.000,100.465,6,20536,48
4,133.334,134.001,6,20536,64
5,166.667,167.065,6,20536,80
6,200.000,200.514,6,20536,96
7,233.334,233.807,6,20536,112
8,266.667,267.052,6,20536,128
9,300.000,300.574,6,20536,144
10,333.334,334.043,6,20536,160
11,366.703,367.098,6,20536,176
12,400.000,400.306,6,20536,192
13,433.334,433.663,6,20536,208
14,466.667,466.999,6,20536,224
15,500.000,500.539,6,20536,240
16,533.334,533.678,6,20536,256
17,566.667,567.083,6,20536,272
18,600.021,600.339,6,20536,288
19,633.334,633.624,6,20536,304
20,666.859,667.286,6,20536,320
21,700.000,700.338,6,20536,336
22,733.334,733.638,6,20536,352
23,766.667,767.034,6,20536,368
24,800.000,800.369,6,20536,384
25,833.334,833.642,6,20536,400
26,866.667,866.976,6,20536,416
27,900.000,900.333,6,20536,432
28,933.334,933.678,6,20536,448
29,966.667,967.031,6,20536,464
30,1000.000,1000.353,6,20536,480
31,1033.334,1033.700,6,20536,496
