# session 435193 k 2048 groups 64 chunks 2048 rate 40 passes 14 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,5.621,64,82904,0
1,25.002,27.661,64,82904,64
2,50.000,54.849,64,82904,128
3,75.000,78.754,64,82904,192
4,100.000,101.653,64,82904,256
5,125.000,126.567,64,82904,320
6,150.000,151.728,64,82904,384
7,175.036,176.731,64,82904,448
8,200.000,202.105,64,82904,512
9,225.000,226.217,64,82904,576
10,250.000,251.350,64,82904,640
11,275.000,276.775,64,82904,704
12,300.000,301.316,64,82904,768
13,325.000,326.735,64,82904,832
14,350.000,351.453,64,82904,896
15,375.059,376.206,64,82904,960
16,400.000,401.155,64,82904,1024
17,425.000,426.029,64,82904,1088
18,450.000,451.521,64,82904,1152
19,475.000,476.050,64,82904,1216
20,500.125,501.380,64,82904,1280
21,525.045,526.173,64,82904,1344
22,550.000,551.082,64,82904,1408
23,575.000,576.077,64,82904,1472
24,600.000,601.228,64,82904,1536
25,625.000,626.187,64,82904,1600
26,650.000,651.072,64,82904,1664
27,675.000,676.873,64,82904,1728
28,700.092,701.430,64,82904,1792
29,725.000,726.114,64,82904,1856
30,750.000,751.347,64,82904,1920
31,775.000,776.135,64,82904,1984
32,800.000,801.877,64,82904,0
33,825.000,826.544,64,82904,64
34,850.000,851.389,64,82904,128
35,875.000,876.144,64,82904,192
36,900.000,901.574,64,82904,256
37,925.000,926.091,64,82904,320
38,950.000,952.003,64,82904,384
39,975.000,976.004,64,82904,448
40,1000.000,1001.016,64,82904,512
41,1025.000,1026.665,64,82904,576
42,1050.000,1051.639,64,82904,640
43,1075.000,1076.195,64,82904,704
44,1100.000,1101.288,64,82904,768
45,1125.000,1126.432,64,82904,832
46,1150.000,1151.441,64,82904,896
47,1175.000,1176.452,64,82904,960
48,1200.000,1201.827,64,82904,1024
49,1225.000,1226.009,64,82904,1088
50,1250.000,1251.410,64,82904,1152
51,1275.000,1276.594,64,82904,1216
52,1300.000,1301.548,64,82904,1280
53,1325.000,1326.130,64,82904,1344
54,1350.000,1351.198,64,82904,1408
55,1375.000,1376.572,64,82904,1472
56,1400.000,1401.309,64,82904,1536
57,1425.000,1426.093,64,82904,1600
58,1450.000,1451.503,64,82904,1664
59,1475.000,1476.222,64,82904,1728
60,1500.000,1501.388,64,82904,1792
61,1525.000,1525.985,64,82904,1856
62,1550.000,1551.095,64,82904,1920
63,1575.000,1576.322,64,82904,1984
64,1600.000,1601.720,64,82904,0
65,1625.000,1625.962,64,82904,64
66,1650.000,1651.588,64,82904,128
67,1675.000,1676.582,64,82904,192
68,1700.000,1701.719,64,82904,256
69,1725.000,1725.985,64,82904,320
70,1750.000,1751.247,64,82904,384
71,1775.000,1776.133,64,82904,448
72,1800.000,1801.566,64,82904,512
73,1825.000,1825.980,64,82904,576
74,1850.000,1851.322,64,82904,640
75,1875.000,1876.101,64,82904,704
76,1900.000,1901.568,64,82904,768
77,1925.000,1925.961,64,82904,832
78,1950.000,1950.995,64,82904,896
79,1975.000,1975.939,64,82904,960
80,2000.000,2001.401,64,82904,1024
81,2025.000,2026.010,64,82904,1088
82,2050.000,2051.035,64,82904,1152
83,2075.000,2075.977,64,82904,1216
84,2100.000,2101.458,64,82904,1280
85,2125.000,2125.961,64,82904,1344
86,2150.000,2150.982,64,82904,1408
87,2175.000,2176.242,64,82904,1472
88,2200.000,2201.058,64,82904,1536
89,2225.000,2226.264,64,82904,1600
90,2250.000,2251.001,64,82904,1664
91,2275.000,2275.978,64,82904,1728
92,2300.000,2301.205,64,82904,1792
93,2325.000,2325.861,64,82904,1856
94,2350.000,2350.878,64,82904,1920
95,2375.000,2375.845,64,82904,1984
96,2400.000,2400.950,64,82904,0
97,2425.000,2426.206,64,82904,64
98,2450.000,2450.898,64,82904,128
99,2475.001,2476.036,64,82904,192
100,2500.000,2500.988,64,82904,256
101,2525.001,2526.663,64,82904,320
102,2550.001,2551.874,64,82904,384
103,2575.000,2576.655,64,82904,448
104,2600.000,2600.893,64,82904,512
105,2625.037,2625.878,64,82904,576
106,2650.000,2651.410,64,82904,640
107,2675.000,2676.098,64,82904,704
108,2700.000,2701.457,64,82904,768
109,2725.001,2725.963,64,82904,832
110,2750.000,2751.118,64,82904,896
111,2775.000,2775.874,64,82904,960
112,2800.000,2801.415,64,82904,1024
113,2825.000,2825.941,64,82904,1088
114,2850.000,2851.486,64,82904,1152
115,2875.000,2875.869,64,82904,1216
116,2900.000,2900.901,64,82904,1280
117,2925.000,2925.860,64,82904,1344
118,2950.000,2950.934,64,82904,1408
119,2975.000,2976.270,64,82904,1472
120,3000.000,3001.146,64,82904,1536
121,3025.000,3026.485,64,82904,1600
122,3050.000,3051.735,64,82904,1664
123,3075.000,3076.513,64,82904,1728
124,3100.194,3101.149,64,82904,1792
125,3125.000,3126.459,64,82904,1856
126,3150.000,3151.076,64,82904,1920
127,3175.000,3175.863,64,82904,1984
128,3200.000,3200.990,64,82904,0
129,3225.000,3225.878,64,82904,64
130,3250.000,3251.617,64,82904,128
131,3275.000,3275.867,64,82904,192
132,3300.000,3300.875,64,82904,256
133,3325.000,3325.919,64,82904,320
134,3350.000,3351.729,64,82904,384
135,3375.000,3376.008,64,82904,448
136,3400.000,3400.871,64,82904,512
137,3425.000,3425.880,64,82904,576
138,3450.000,3451.424,64,82904,640
139,3475.000,3476.124,64,82904,704
140,3500.000,3500.869,64,82904,768
141,3525.000,3525.970,64,82904,832
142,3550.000,3551.368,64,82904,896
143,3575.000,3575.904,64,82904,960
144,3600.000,3601.231,64,82904,1024
145,3625.000,3626.637,64,82904,1088
146,3650.000,3651.092,64,82904,1152
147,3675.000,3676.273,64,82904,1216
148,3700.000,3700.924,64,82904,1280
149,3725.000,3726.168,64,82904,1344
150,3750.000,3751.041,64,82904,1408
151,3775.000,3776.399,64,82904,1472
152,3800.001,3801.398,64,82904,1536
153,3825.000,3825.876,64,82904,1600
154,3850.000,3850.864,64,82904,1664
155,3875.000,3876.041,64,82904,1728
156,3900.068,3901.006,64,82904,1792
157,3925.000,3926.278,64,82904,1856
158,3950.000,3951.156,64,82904,1920
159,3975.000,3976.343,64,82904,1984
160,4000.000,4001.507,64,82904,0
161,4025.000,4025.946,64,82904,64
162,4050.000,4051.572,64,82904,128
163,4075.000,4076.225,64,82904,192
164,4100.000,4101.209,64,82904,256
165,4125.000,4126.716,64,82904,320
166,4150.000,4150.882,64,82904,384
167,4175.000,4176.271,64,82904,448
168,4200.000,4201.602,64,82904,512
169,4225.001,4226.320,64,82904,576
170,4250.000,4250.834,64,82904,640
171,4275.181,4276.332,64,82904,704
172,4300.000,4300.823,64,82904,768
173,4325.000,4326.064,64,82904,832
174,4350.000,4352.555,64,82904,896
175,4375.000,4375.971,64,82904,960
176,4400.000,4401.642,64,82904,1024
177,4425.000,4426.663,64,82904,1088
178,4450.000,4451.460,64,82904,1152
179,4475.000,4476.404,64,82904,1216
180,4500.000,4501.165,64,82904,1280
181,4525.000,4526.592,64,82904,1344
182,4550.000,4550.988,64,82904,1408
183,4575.000,4576.479,64,82904,1472
184,4600.000,4601.880,64,82904,1536
185,4625.000,4626.098,64,82904,1600
186,4650.000,4651.357,64,82904,1664
187,4675.000,4675.962,64,82904,1728
188,4700.000,4701.506,64,82904,1792
189,4725.000,4726.193,64,82904,1856
190,4750.000,4751.040,64,82904,1920
191,4775.000,4775.990,64,82904,1984
192,4800.000,4801.776,64,82904,0
193,4825.000,4826.165,64,82904,64
194,4850.000,4850.983,64,82904,128
195,4875.000,4876.063,64,82904,192
196,4900.000,4901.722,64,82904,256
197,4925.000,4926.078,64,82904,320
198,4950.000,4951.121,64,82904,384
199,4975.000,4976.546,64,82904,448
200,5000.000,5001.211,64,82904,512
201,5025.000,5026.005,64,82904,576
202,5050.000,5051.234,64,82904,640
203,5075.000,5075.946,64,82904,704
204,5100.000,5101.759,64,82904,768
205,5125.000,5126.706,64,82904,832
206,5150.000,5150.925,64,82904,896
207,5175.000,5176.068,64,82904,960
208,5200.000,5200.953,64,82904,1024
209,5225.000,5226.866,64,82904,1088
210,5250.000,5251.733,64,82904,1152
211,5275.000,5276.100,64,82904,1216
212,5300.000,5300.870,64,82904,1280
213,5325.000,5326.025,64,82904,1344
214,5350.000,5350.895,64,82904,1408
215,5375.000,5376.480,64,82904,1472
216,5400.000,5400.868,64,82904,1536
217,5425.000,5426.045,64,82904,1600
218,5450.000,5451.144,64,82904,1664
219,5475.000,5475.892,64,82904,1728
220,5500.000,5500.918,64,82904,1792
221,5525.000,5525.877,64,82904,1856
222,5550.000,5551.089,64,82904,1920
223,5575.000,5575.907,64,82904,1984
224,5600.000,5601.110,64,82904,0
225,5625.000,5626.128,64,82904,64
226,5650.000,5650.924,64,82904,128
227,5675.000,5675.878,64,82904,192
228,5700.000,5701.427,64,82904,256
229,5725.000,5725.823,64,82904,320
230,5750.000,5751.247,64,82904,384
231,5775.000,5776.397,64,82904,448
232,5800.000,5801.457,64,82904,512
233,5825.000,5826.103,64,82904,576
234,5850.000,5850.858,64,82904,640
235,5875.000,5876.192,64,82904,704
236,5900.000,5900.945,64,82904,768
237,5925.000,5925.854,64,82904,832
238,5950.000,5951.143,64,82904,896
239,5975.000,5976.426,64,82904,960
240,6000.000,6001.501,64,82904,1024
241,6025.000,6025.890,64,82904,1088
242,6050.000,6051.027,64,82904,1152
243,6075.000,6075.838,64,82904,1216
244,6100.000,6101.258,64,82904,1280
245,6125.000,6125.845,64,82904,1344
246,6150.000,6151.016,64,82904,1408
247,6175.000,6175.936,64,82904,1472
