# session 358851 k 2048 groups 64 chunks 2048 rate 40 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,5.235,64,82904,0
1,25.000,27.595,64,82904,64
2,50.000,54.334,64,82904,128
3,75.000,77.628,64,82904,192
4,100.000,101.687,64,82904,256
5,125.000,126.937,64,82904,320
6,150.097,151.739,64,82904,384
7,175.000,177.116,64,82904,448
8,200.000,201.671,64,82904,512
9,225.000,226.755,64,82904,576
10,250.000,251.846,64,82904,640
11,275.000,277.017,64,82904,704
12,300.000,301.324,64,82904,768
13,325.000,326.396,64,82904,832
14,350.001,351.479,64,82904,896
15,375.000,376.343,64,82904,960
16,400.000,401.654,64,82904,1024
17,425.000,426.396,64,82904,1088
18,450.000,452.179,64,82904,1152
19,475.000,476.905,64,82904,1216
20,500.000,502.087,64,82904,1280
21,525.000,526.463,64,82904,1344
22,550.069,551.506,64,82904,1408
23,575.000,576.504,64,82904,1472
24,600.051,601.862,64,82904,1536
25,625.000,626.484,64,82904,1600
26,650.000,651.330,64,82904,1664
27,675.009,676.266,64,82904,1728
28,700.000,701.237,64,82904,1792
29,725.000,726.816,64,82904,1856
30,750.000,751.077,64,82904,1920
31,775.000,776.631,64,82904,1984
