# session 197981 k 512 groups 16 chunks 2048 rate 100 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,2.486,16,20696,0
1,10.000,10.946,16,20696,16
2,20.000,21.046,16,20696,32
3,30.000,30.758,16,20696,48
4,40.000,40.711,16,20696,64
5,50.000,50.548,16,20696,80
6,60.000,60.517,16,20696,96
7,70.000,70.701,16,20696,112
8,80.000,80.722,16,20696,128
9,90.000,90.626,16,20696,144
10,100.000,100.630,16,20696,160
11,110.000,110.690,16,20696,176
12,120.000,120.641,16,20696,192
13,130.000,130.451,16,20696,208
14,140.000,140.429,16,20696,224
15,150.000,150.834,16,20696,240
16,160.000,160.406,16,20696,256
17,170.001,170.654,16,20696,272
18,180.000,180.388,16,20696,288
19,190.000,190.661,16,20696,304
20,200.000,200.403,16,20696,320
21,210.020,210.685,16,20696,336
22,220.000,220.596,16,20696,352
23,230.000,230.408,16,20696,368
24,240.000,240.499,16,20696,384
25,250.000,250.709,16,20696,400
26,260.000,260.619,16,20696,416
27,270.006,270.415,16,20696,432
28,280.000,280.544,16,20696,448
29,290.000,290.395,16,20696,464
30,300.000,300.456,16,20696,480
31,310.000,310.505,16,20696,496
32,320.000,320.500,16,20696,512
33,330.000,330.368,16,20696,528
34,340.000,340.383,16,20696,544
35,350.000,350.380,16,20696,560
36,360.000,360.739,16,20696,576
37,370.000,370.389,16,20696,592
38,380.000,380.373,16,20696,608
39,390.000,390.427,16,20696,624
40,400.000,400.383,16,20696,640
41,410.000,410.386,16,20696,656
42,420.000,420.342,16,20696,672
43,430.000,430.616,16,20696,688
44,440.000,440.350,16,20696,704
45,450.000,450.323,16,20696,720
46,460.000,460.454,16,20696,736
47,470.000,470.314,16,20696,752
48,480.000,480.349,16,20696,768
49,490.000,490.339,16,20696,784
50,500.000,500.566,16,20696,800
51,510.000,510.464,16,20696,816
52,520.000,520.302,16,20696,832
53,530.000,530.305,16,20696,848
54,540.000,540.313,16,20696,864
55,550.000,550.293,16,20696,880
56,560.000,560.346,16,20696,896
57,570.000,570.306,16,20696,912
58,580.000,580.432,16,20696,928
59,590.000,590.285,16,20696,944
60,600.000,600.434,16,20696,960
61,610.000,610.527,16,20696,976
62,620.000,620.287,16,20696,992
63,630.000,630.298,16,20696,1008
64,640.000,640.298,16,20696,1024
65,650.000,650.507,16,20696,1040
66,660.000,660.379,16,20696,1056
67,670.000,670.335,16,20696,1072
68,680.000,680.282,16,20696,1088
69,690.000,690.287,16,20696,1104
70,700.000,700.314,16,20696,1120
71,710.000,710.289,16,20696,1136
72,720.000,720.291,16,20696,1152
73,730.000,730.295,16,20696,1168
74,740.000,740.278,16,20696,1184
75,750.000,750.399,16,20696,1200
76,760.000,760.338,16,20696,1216
77,770.000,770.383,16,20696,1232
78,780.000,780.386,16,20696,1248
79,790.000,790.515,16,20696,1264
80,800.000,800.336,16,20696,1280
81,810.000,810.287,16,20696,1296
82,820.000,820.375,16,20696,1312
83,830.000,830.417,16,20696,1328
84,840.065,840.349,16,20696,1344
85,850.000,850.308,16,20696,1360
86,860.000,860.304,16,20696,1376
87,870.000,870.461,16,20696,1392
88,880.008,880.338,16,20696,1408
89,890.000,890.334,16,20696,1424
90,900.000,900.319,16,20696,1440
91,910.000,910.304,16,20696,1456
92,920.000,920.303,16,20696,1472
93,930.000,930.295,16,20696,1488
94,940.000,940.366,16,20696,1504
95,950.000,950.337,16,20696,1520
96,960.000,960.292,16,20696,1536
97,970.000,970.295,16,20696,1552
98,980.000,980.589,16,20696,1568
99,990.000,990.398,16,20696,1584
100,1000.000,1000.360,16,20696,1600
101,1010.000,1010.399,16,20696,1616
102,1020.000,1020.290,16,20696,1632
103,1030.000,1030.372,16,20696,1648
104,1040.000,1040.291,16,20696,1664
105,1050.000,1050.289,16,20696,1680
106,1060.000,1060.332,16,20696,1696
107,1070.000,1070.299,16,20696,1712
108,1080.000,1080.372,16,20696,1728
109,1090.000,1090.339,16,20696,1744
110,1100.000,1100.479,16,20696,1760
111,1110.000,1110.287,16,20696,1776
112,1120.000,1120.335,16,20696,1792
113,1130.000,1130.287,16,20696,1808
114,1140.000,1140.539,16,20696,1824
115,1150.000,1150.287,16,20696,1840
116,1160.000,1160.294,16,20696,1856
117,1170.000,1170.302,16,20696,1872
118,1180.000,1180.314,16,20696,1888
119,1190.000,1190.291,16,20696,1904
120,1200.000,1200.493,16,20696,1920
121,1210.000,1210.277,16,20696,1936
122,1220.000,1220.348,16,20696,1952
123,1230.000,1230.437,16,20696,1968
124,1240.000,1240.423,16,20696,1984
125,1250.000,1250.447,16,20696,2000
126,1260.046,1260.555,16,20696,2016
127,1270.000,1270.284,16,20696,2032
