# session 999892 k 1024 groups 32 chunks 2048 rate 60 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,3.910,32,41432,0
1,16.780,18.216,32,41432,32
2,33.334,35.078,32,41432,64
3,50.000,51.715,32,41432,96
4,66.667,68.272,32,41432,128
5,83.334,84.776,32,41432,160
6,100.000,100.985,32,41432,192
7,116.667,117.681,32,41432,224
8,133.337,134.352,32,41432,256
9,150.000,150.869,32,41432,288
10,166.667,167.614,32,41432,320
11,183.334,184.240,32,41432,352
12,200.000,201.079,32,41432,384
13,216.667,217.477,32,41432,416
14,233.334,234.045,32,41432,448
15,250.000,250.853,32,41432,480
16,266.667,267.350,32,41432,512
17,283.334,284.034,32,41432,544
18,300.000,300.964,32,41432,576
19,316.667,317.773,32,41432,608
20,333.338,334.229,32,41432,640
21,350.000,350.946,32,41432,672
22,366.667,367.754,32,41432,704
23,383.334,384.307,32,41432,736
24,400.000,400.718,32,41432,768
25,416.667,417.260,32,41432,800
26,433.337,433.907,32,41432,832
27,450.000,450.573,32,41432,864
28,466.667,467.348,32,41432,896
29,483.334,484.136,32,41432,928
30,500.000,500.578,32,41432,960
31,516.667,517.239,32,41432,992
32,533.334,534.093,32,41432,1024
33,550.000,550.594,32,41432,1056
34,566.667,567.229,32,41432,1088
35,583.334,583.939,32,41432,1120
36,600.000,600.611,32,41432,1152
37,616.667,617.391,32,41432,1184
38,633.334,634.057,32,41432,1216
39,650.000,650.890,32,41432,1248
40,666.667,667.493,32,41432,1280
41,683.334,684.436,32,41432,1312
42,700.000,700.564,32,41432,1344
43,716.667,717.328,32,41432,1376
44,733.334,733.860,32,41432,1408
45,750.000,750.682,32,41432,1440
46,766.667,767.312,32,41432,1472
47,783.334,783.887,32,41432,1504
48,800.106,800.654,32,41432,1536
49,816.667,817.326,32,41432,1568
50,833.334,833.924,32,41432,1600
51,850.000,850.636,32,41432,1632
52,866.667,867.210,32,41432,1664
53,883.334,883.885,32,41432,1696
54,900.000,900.539,32,41432,1728
55,916.667,917.453,32,41432,1760
56,933.334,933.886,32,41432,1792
57,950.000,950.701,32,41432,1824
58,966.667,967.356,32,41432,1856
59,983.334,983.919,32,41432,1888
60,1000.000,1000.681,32,41432,1920
61,1016.667,1017.202,32,41432,1952
62,1033.334,1034.695,32,41432,1984
63,1050.000,1051.136,32,41432,2016
