# session 559709 k 1024 groups 32 chunks 2048 rate 75 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.004,4.156,32,41432,0
1,13.334,15.086,32,41432,32
2,26.667,28.195,32,41432,64
3,40.000,41.883,32,41432,96
4,53.334,54.595,32,41432,128
5,66.667,68.627,32,41432,160
6,80.000,81.547,32,41432,192
7,93.334,94.728,32,41432,224
8,106.667,107.405,32,41432,256
9,120.000,120.973,32,41432,288
10,133.337,134.118,32,41432,320
11,146.693,147.535,32,41432,352
12,160.000,161.636,32,41432,384
13,173.333,174.281,32,41432,416
14,186.667,187.564,32,41432,448
15,200.000,201.292,32,41432,480
16,213.334,213.995,32,41432,512
17,226.667,227.874,32,41432,544
18,240.000,241.216,32,41432,576
19,253.334,254.330,32,41432,608
20,266.668,267.474,32,41432,640
21,280.000,280.885,32,41432,672
22,293.334,294.247,32,41432,704
23,306.667,307.445,32,41432,736
24,320.000,320.558,32,41432,768
25,333.334,333.898,32,41432,800
26,346.667,347.244,32,41432,832
27,360.000,360.682,32,41432,864
28,373.334,373.913,32,41432,896
29,386.667,387.259,32,41432,928
30,400.000,400.712,32,41432,960
31,413.334,414.596,32,41432,992
32,426.667,427.211,32,41432,1024
33,440.000,440.701,32,41432,1056
34,453.334,454.123,32,41432,1088
35,466.667,467.345,32,41432,1120
36,480.000,480.957,32,41432,1152
37,493.334,493.990,32,41432,1184
38,506.667,507.221,32,41432,1216
39,520.000,520.846,32,41432,1248
40,533.395,533.976,32,41432,1280
41,546.667,547.686,32,41432,1312
42,560.000,560.527,32,41432,1344
43,573.334,574.015,32,41432,1376
44,586.673,587.255,32,41432,1408
45,600.000,600.971,32,41432,1440
46,613.334,614.309,32,41432,1472
47,626.667,627.403,32,41432,1504
48,640.000,640.804,32,41432,1536
49,653.334,653.837,32,41432,1568
50,666.667,667.185,32,41432,1600
51,680.000,680.768,32,41432,1632
52,693.334,694.196,32,41432,1664
53,706.667,707.407,32,41432,1696
54,720.000,720.505,32,41432,1728
55,733.334,733.845,32,41432,1760
56,746.667,747.492,32,41432,1792
57,760.000,760.680,32,41432,1824
58,773.334,773.848,32,41432,1856
59,786.667,787.186,32,41432,1888
60,800.000,800.661,32,41432,1920
61,813.334,813.956,32,41432,1952
62,826.667,827.198,32,41432,1984
63,840.000,840.551,32,41432,2016
