# session 552471 k 512 groups 16 chunks 2048 rate 30 passes 1 maxbytes 4000
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,2.068,6,20536,0
1,33.334,34.188,6,20536,16
2,66.667,67.518,6,20536,32
3,100.000,100.509,6,20536,48
4,133.334,133.808,6,20536,64
5,166.667,167.066,6,20536,80
6,200.000,200.514,6,20536,96
7,233.334,233.919,6,20536,112
8,266.667,267.036,6,20536,128
9,300.000,300.646,6,20536,144
10,333.333,333.887,6,20536,160
11,366.667,367.310,6,20536,176
12,400.000,400.702,6,20536,192
13,433.333,433.700,6,20536,208
14,466.667,467.050,6,20536,224
15,500.000,500.323,6,20536,240
16,533.334,533.726,6,20536,256
17,566.667,567.123,6,20536,272
18,600.000,600.365,6,20536,288
19,633.334,633.767,6,20536,304
20,666.667,667.070,6,20536,320
21,700.000,700.464,6,20536,336
22,733.334,733.677,6,20536,352
23,766.667,767.005,6,20536,368
24,800.000,800.303,6,20536,384
25,833.334,833.633,6,20536,400
26,866.667,867.227,6,20536,416
27,900.000,900.354,6,20536,432
28,933.334,933.697,6,20536,448
29,966.667,967.314,6,20536,464
30,1000.000,1000.585,6,20536,480
31,1033.334,1033.735,6,20536,496
32,1066.667,1066.983,6,20536,512
33,1100.000,1100.354,6,20536,528
34,1133.334,1133.826,6,20536,544
35,1166.667,1167.248,6,20536,560
36,1200.000,1200.356,6,20536,576
37,1233.334,1233.642,6,20536,592
38,1266.667,1267.191,6,20536,608
39,1300.000,1300.342,6,20536,624
40,1333.334,1333.899,6,20536,640
41,1366.667,1367.229,6,20536,656
42,1400.000,1400.454,6,20536,672
43,1433.334,1433.690,6,20536,688
44,1466.667,1466.917,6,20536,704
45,1500.001,1500.263,6,20536,720
46,1533.334,1533.619,6,20536,736
47,1566.667,1566.941,6,20536,752
48,1600.000,1600.463,6,20536,768
49,1633.334,1633.717,6,20536,784
50,1666.667,1666.998,6,20536,800
51,1700.001,1700.273,6,20536,816
52,1733.334,1733.767,6,20536,832
53,1766.667,1767.004,6,20536,848
54,1800.000,1800.345,6,20536,864
55,1833.334,1833.591,6,20536,880
56,1866.667,1866.976,6,20536,896
57,1900.000,1900.294,6,20536,912
58,1933.334,1933.727,6,20536,928
59,1966.667,1966.987,6,20536,944
60,2000.000,2000.293,6,20536,960
61,2033.334,2033.682,6,20536,976
62,2066.667,2066.965,6,20536,992
63,2100.000,2100.354,6,20536,1008
64,2133.334,2133.578,6,20536,1024
65,2166.667,2166.958,6,20536,1040
66,2200.000,2200.331,6,20536,1056
67,2233.334,2233.837,6,20536,1072
68,2266.667,2266.942,6,20536,1088
69,2300.000,2300.204,6,20536,1104
70,2333.380,2333.705,6,20536,1120
71,2366.667,2366.977,6,20536,1136
72,2400.000,2400.320,6,20536,1152
73,2433.334,2433.711,6,20536,1168
74,2466.667,2467.051,6,20536,1184
75,2500.001,2500.385,6,20536,1200
76,2533.334,2533.552,6,20536,1216
77,2566.667,2566.917,6,20536,1232
78,2600.000,2600.283,6,20536,1248
79,2633.334,2633.607,6,20536,1264
80,2666.667,2666.938,6,20536,1280
81,2700.000,2700.502,6,20536,1296
82,2733.334,2733.705,6,20536,1312
83,2766.667,2766.978,6,20536,1328
84,2800.000,2800.507,6,20536,1344
85,2833.334,2833.608,6,20536,1360
86,2866.667,2866.948,6,20536,1376
87,2900.000,2900.250,6,20536,1392
88,2933.334,2933.546,6,20536,1408
89,2966.667,2966.886,6,20536,1424
90,3000.000,3000.375,6,20536,1440
91,3033.334,3033.589,6,20536,1456
92,3066.667,3066.866,6,20536,1472
93,3100.000,3100.222,6,20536,1488
94,3133.334,3133.662,6,20536,1504
95,3166.667,3166.918,6,20536,1520
96,3200.000,3200.241,6,20536,1536
97,3233.334,3233.716,6,20536,1552
98,3266.667,3266.894,6,20536,1568
99,3300.000,3300.233,6,20536,1584
100,3333.334,3333.544,6,20536,1600
101,3366.667,3367.013,6,20536,1616
102,3400.001,3400.260,6,20536,1632
103,3433.334,3433.646,6,20536,1648
104,3466.667,3466.880,6,20536,1664
105,3500.000,3500.243,6,20536,1680
106,3533.334,3533.569,6,20536,1696
107,3566.667,3566.892,6,20536,1712
108,3600.000,3600.224,6,20536,1728
109,3633.334,3633.546,6,20536,1744
110,3666.667,3666.867,6,20536,1760
111,3700.000,3700.201,6,20536,1776
112,3733.334,3733.631,6,20536,1792
113,3766.667,3766.919,6,20536,1808
114,3800.000,3800.233,6,20536,1824
115,3833.334,3833.562,6,20536,1840
116,3866.667,3866.896,6,20536,1856
117,3900.000,3900.239,6,20536,1872
118,3933.334,3933.541,6,20536,1888
119,3966.667,3966.857,6,20536,1904
120,4000.000,4000.395,6,20536,1920
121,4033.334,4033.579,6,20536,1936
122,4066.667,4067.030,6,20536,1952
123,4100.000,4100.195,6,20536,1968
124,4133.334,4133.584,6,20536,1984
125,4166.667,4166.891,6,20536,2000
126,4200.001,4200.359,6,20536,2016
127,4233.334,4233.710,6,20536,2032
