# session 852631 k 512 groups 16 chunks 2048 rate 60 passes 1 maxbytes 4000
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,1.803,6,20536,0
1,16.762,17.396,6,20536,16
2,33.334,34.131,6,20536,32
3,50.000,50.666,6,20536,48
4,66.667,67.088,6,20536,64
5,83.367,83.810,6,20536,80
6,100.000,100.377,6,20536,96
7,116.716,117.233,6,20536,112
8,133.334,133.759,6,20536,128
9,150.000,150.457,6,20536,144
10,166.667,167.284,6,20536,160
11,183.334,184.004,6,20536,176
12,200.000,200.438,6,20536,192
13,216.667,217.068,6,20536,208
14,233.334,233.917,6,20536,224
15,250.000,250.308,6,20536,240
16,266.667,266.978,6,20536,256
17,283.334,283.665,6,20536,272
18,300.000,300.433,6,20536,288
19,316.667,317.085,6,20536,304
20,333.334,333.695,6,20536,320
21,350.000,350.314,6,20536,336
22,366.667,367.099,6,20536,352
23,383.334,383.649,6,20536,368
24,400.000,400.496,6,20536,384
25,416.667,417.017,6,20536,400
26,433.334,433.643,6,20536,416
27,450.000,450.327,6,20536,432
28,466.667,466.959,6,20536,448
29,483.334,483.659,6,20536,464
30,500.000,500.323,6,20536,480
31,516.667,517.024,6,20536,496
32,533.334,533.820,6,20536,512
33,550.000,550.337,6,20536,528
34,566.667,567.096,6,20536,544
35,583.333,583.618,6,20536,560
36,600.000,600.353,6,20536,576
37,616.667,616.988,6,20536,592
38,633.334,633.657,6,20536,608
39,650.000,650.355,6,20536,624
40,666.667,667.072,6,20536,640
41,683.333,683.603,6,20536,656
42,700.000,700.351,6,20536,672
43,716.667,717.015,6,20536,688
44,733.334,733.567,6,20536,704
45,750.000,750.232,6,20536,720
46,766.667,766.941,6,20536,736
47,783.334,783.589,6,20536,752
48,800.000,800.268,6,20536,768
49,816.667,816.904,6,20536,784
50,833.334,833.552,6,20536,800
51,850.000,850.228,6,20536,816
52,866.667,867.070,6,20536,832
53,883.334,883.592,6,20536,848
54,900.000,900.217,6,20536,864
55,916.667,916.896,6,20536,880
56,933.334,933.555,6,20536,896
57,950.000,950.215,6,20536,912
58,966.667,966.910,6,20536,928
59,983.334,983.562,6,20536,944
60,1000.000,1000.228,6,20536,960
61,1016.667,1016.919,6,20536,976
62,1033.333,1033.579,6,20536,992
63,1050.000,1050.200,6,20536,1008
64,1066.667,1066.880,6,20536,1024
65,1083.333,1083.529,6,20536,1040
66,1100.000,1100.301,6,20536,1056
67,1116.667,1116.966,6,20536,1072
68,1133.334,1133.674,6,20536,1088
69,1150.000,1150.246,6,20536,1104
70,1166.667,1167.006,6,20536,1120
71,1183.334,1183.536,6,20536,1136
72,1200.000,1200.193,6,20536,1152
73,1216.667,1216.860,6,20536,1168
74,1233.334,1233.547,6,20536,1184
75,1250.000,1250.222,6,20536,1200
76,1266.667,1267.001,6,20536,1216
77,1283.334,1283.674,6,20536,1232
78,1300.000,1300.218,6,20536,1248
79,1316.667,1316.993,6,20536,1264
80,1333.334,1333.627,6,20536,1280
81,1350.000,1350.324,6,20536,1296
82,1366.667,1367.134,6,20536,1312
83,1383.334,1383.773,6,20536,1328
84,1400.000,1400.472,6,20536,1344
85,1416.667,1416.964,6,20536,1360
86,1433.334,1433.602,6,20536,1376
87,1450.000,1450.268,6,20536,1392
88,1466.667,1466.873,6,20536,1408
89,1483.334,1483.585,6,20536,1424
90,1500.000,1500.261,6,20536,1440
91,1516.667,1516.931,6,20536,1456
92,1533.334,1533.571,6,20536,1472
93,1550.000,1550.361,6,20536,1488
94,1566.667,1566.890,6,20536,1504
95,1583.334,1583.574,6,20536,1520
96,1600.000,1600.318,6,20536,1536
97,1616.667,1616.915,6,20536,1552
98,1633.334,1633.586,6,20536,1568
99,1650.000,1650.228,6,20536,1584
100,1666.667,1666.934,6,20536,1600
101,1683.334,1683.608,6,20536,1616
102,1700.000,1700.335,6,20536,1632
103,1716.667,1716.983,6,20536,1648
104,1733.334,1733.641,6,20536,1664
105,1750.000,1750.313,6,20536,1680
106,1766.667,1766.917,6,20536,1696
107,1783.423,1783.666,6,20536,1712
108,1800.000,1800.258,6,20536,1728
109,1816.667,1816.897,6,20536,1744
110,1833.334,1833.714,6,20536,1760
111,1850.000,1850.616,6,20536,1776
112,1866.667,1866.936,6,20536,1792
113,1883.334,1883.577,6,20536,1808
114,1900.000,1900.266,6,20536,1824
115,1916.667,1917.009,6,20536,1840
116,1933.465,1933.782,6,20536,1856
117,1950.000,1950.340,6,20536,1872
118,1966.667,1966.912,6,20536,1888
119,1983.334,1983.615,6,20536,1904
120,2000.000,2000.263,6,20536,1920
121,2016.667,2016.913,6,20536,1936
122,2033.360,2033.593,6,20536,1952
123,2050.000,2050.214,6,20536,1968
124,2066.667,2066.894,6,20536,1984
125,2083.334,2083.529,6,20536,2000
126,2100.000,2100.223,6,20536,2016
127,2116.667,2116.922,6,20536,2032
