# session 138183 k 512 groups 16 chunks 2048 rate 120 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.004,2.958,16,20696,0
1,8.334,9.233,16,20696,16
2,16.667,17.907,16,20696,32
3,25.000,26.191,16,20696,48
4,33.333,33.959,16,20696,64
5,41.667,42.324,16,20696,80
6,50.000,50.994,16,20696,96
7,58.334,59.081,16,20696,112
8,66.667,67.305,16,20696,128
9,75.000,75.522,16,20696,144
10,83.333,84.048,16,20696,160
11,91.667,92.371,16,20696,176
12,100.000,100.809,16,20696,192
13,108.333,108.837,16,20696,208
14,116.667,117.333,16,20696,224
15,125.000,125.888,16,20696,240
16,133.334,133.716,16,20696,256
17,141.667,142.056,16,20696,272
18,150.000,150.757,16,20696,288
19,158.333,158.848,16,20696,304
20,166.667,167.268,16,20696,320
21,175.000,175.381,16,20696,336
22,183.334,183.767,16,20696,352
23,191.667,192.073,16,20696,368
24,200.107,200.754,16,20696,384
25,208.334,209.306,16,20696,400
26,216.667,217.209,16,20696,416
27,225.000,225.395,16,20696,432
28,233.334,233.881,16,20696,448
29,241.667,242.191,16,20696,464
30,250.000,250.513,16,20696,480
31,258.334,258.886,16,20696,496
32,266.667,267.212,16,20696,512
33,275.000,275.374,16,20696,528
34,283.334,283.717,16,20696,544
35,291.667,292.530,16,20696,560
36,300.000,300.634,16,20696,576
37,308.333,308.726,16,20696,592
38,316.712,317.111,16,20696,608
39,325.000,325.742,16,20696,624
40,333.334,334.010,16,20696,640
41,341.667,342.010,16,20696,656
42,350.000,350.347,16,20696,672
43,358.334,358.930,16,20696,688
44,366.667,367.056,16,20696,704
45,375.000,375.732,16,20696,720
46,383.334,383.807,16,20696,736
47,391.731,392.100,16,20696,752
48,400.000,400.335,16,20696,768
49,408.334,408.647,16,20696,784
50,416.667,416.986,16,20696,800
51,425.000,425.317,16,20696,816
52,433.334,433.859,16,20696,832
53,441.667,441.973,16,20696,848
54,450.000,450.518,16,20696,864
55,458.334,458.731,16,20696,880
56,466.667,466.972,16,20696,896
57,475.000,475.352,16,20696,912
58,483.334,483.950,16,20696,928
59,491.667,492.161,16,20696,944
60,500.000,500.288,16,20696,960
61,508.334,508.616,16,20696,976
62,516.669,517.200,16,20696,992
63,525.000,525.535,16,20696,1008
64,533.334,533.632,16,20696,1024
65,541.667,542.027,16,20696,1040
66,550.000,550.342,16,20696,1056
67,558.334,558.770,16,20696,1072
68,566.667,567.145,16,20696,1088
69,575.000,575.288,16,20696,1104
70,583.334,583.845,16,20696,1120
71,591.675,592.096,16,20696,1136
72,600.000,600.319,16,20696,1152
73,608.334,608.678,16,20696,1168
74,616.667,617.084,16,20696,1184
75,625.000,625.407,16,20696,1200
76,633.334,633.858,16,20696,1216
77,641.667,641.946,16,20696,1232
78,650.000,650.286,16,20696,1248
79,658.334,658.634,16,20696,1264
80,666.667,667.228,16,20696,1280
81,675.000,675.501,16,20696,1296
82,683.334,683.795,16,20696,1312
83,691.667,691.955,16,20696,1328
84,700.000,700.349,16,20696,1344
85,708.334,708.796,16,20696,1360
86,716.667,716.956,16,20696,1376
87,725.000,725.301,16,20696,1392
88,733.334,733.860,16,20696,1408
89,741.667,742.003,16,20696,1424
90,750.000,750.292,16,20696,1440
91,758.334,758.698,16,20696,1456
92,766.667,766.994,16,20696,1472
93,775.000,775.581,16,20696,1488
94,783.334,783.656,16,20696,1504
95,791.667,791.968,16,20696,1520
96,800.000,800.356,16,20696,1536
97,808.334,808.691,16,20696,1552
98,816.667,816.978,16,20696,1568
99,825.000,825.444,16,20696,1584
100,833.334,833.618,16,20696,1600
101,841.667,842.079,16,20696,1616
102,850.000,850.411,16,20696,1632
103,858.334,858.659,16,20696,1648
104,866.667,867.018,16,20696,1664
105,875.000,875.316,16,20696,1680
106,883.334,883.764,16,20696,1696
107,891.667,892.227,16,20696,1712
108,900.000,900.285,16,20696,1728
109,908.334,908.614,16,20696,1744
110,916.667,916.966,16,20696,1760
111,925.000,925.392,16,20696,1776
112,933.334,933.658,16,20696,1792
113,941.667,942.077,16,20696,1808
114,950.000,950.359,16,20696,1824
115,958.334,958.622,16,20696,1840
116,966.667,966.974,16,20696,1856
117,975.000,975.443,16,20696,1872
118,983.334,983.771,16,20696,1888
119,991.667,991.960,16,20696,1904
120,1000.000,1000.314,16,20696,1920
121,1008.334,1008.722,16,20696,1936
122,1016.667,1017.229,16,20696,1952
123,1025.000,1025.302,16,20696,1968
124,1033.334,1033.614,16,20696,1984
125,1041.667,1042.032,16,20696,2000
126,1050.000,1050.389,16,20696,2016
127,1058.334,1058.992,16,20696,2032
