# session 24461 k 512 groups 16 chunks 2048 rate 65 passes 1 maxbytes 4000
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,1.790,6,20536,0
1,15.385,15.957,6,20536,16
2,30.769,31.381,6,20536,32
3,46.154,46.619,6,20536,48
4,61.539,62.105,6,20536,64
5,76.923,77.547,6,20536,80
6,92.347,92.931,6,20536,96
7,107.693,108.195,6,20536,112
8,123.150,123.518,6,20536,128
9,138.462,138.909,6,20536,144
10,153.846,154.411,6,20536,160
11,169.231,169.595,6,20536,176
12,184.615,184.928,6,20536,192
13,200.000,200.469,6,20536,208
14,215.385,215.891,6,20536,224
15,230.770,231.168,6,20536,240
16,246.154,246.671,6,20536,256
17,261.539,261.858,6,20536,272
18,276.923,277.238,6,20536,288
19,292.308,292.606,6,20536,304
20,307.693,308.033,6,20536,320
21,323.077,323.431,6,20536,336
22,338.462,338.774,6,20536,352
23,353.846,354.140,6,20536,368
24,369.231,369.509,6,20536,384
25,384.616,384.930,6,20536,400
26,400.000,400.395,6,20536,416
27,415.385,415.687,6,20536,432
28,430.782,431.085,6,20536,448
29,446.154,446.466,6,20536,464
30,461.542,461.936,6,20536,480
31,476.923,477.354,6,20536,496
32,492.308,492.679,6,20536,512
33,507.693,508.021,6,20536,528
34,523.093,523.429,6,20536,544
35,538.462,538.778,6,20536,560
36,553.846,554.120,6,20536,576
37,569.932,570.251,6,20536,592
38,584.616,584.943,6,20536,608
39,600.000,600.299,6,20536,624
40,615.417,615.942,6,20536,640
41,630.777,631.225,6,20536,656
42,646.154,646.583,6,20536,672
43,661.539,661.875,6,20536,688
44,676.923,677.145,6,20536,704
45,692.308,692.531,6,20536,720
46,707.693,707.902,6,20536,736
47,723.077,723.295,6,20536,752
48,738.462,738.686,6,20536,768
49,753.846,754.082,6,20536,784
50,769.231,769.448,6,20536,800
51,784.616,784.879,6,20536,816
52,800.000,800.225,6,20536,832
53,815.385,815.621,6,20536,848
54,830.770,831.144,6,20536,864
55,846.154,846.712,6,20536,880
56,861.539,861.843,6,20536,896
57,876.935,877.152,6,20536,912
58,892.353,892.699,6,20536,928
59,907.693,907.911,6,20536,944
60,923.077,923.336,6,20536,960
61,938.462,938.731,6,20536,976
62,953.846,954.089,6,20536,992
63,969.231,969.460,6,20536,1008
64,984.616,984.825,6,20536,1024
65,1000.000,1000.238,6,20536,1040
66,1015.398,1015.608,6,20536,1056
67,1030.770,1031.068,6,20536,1072
68,1046.186,1046.460,6,20536,1088
69,1061.620,1061.901,6,20536,1104
70,1076.924,1077.307,6,20536,1120
71,1092.308,1092.521,6,20536,1136
72,1107.693,1107.899,6,20536,1152
73,1123.077,1123.422,6,20536,1168
74,1138.462,1138.722,6,20536,1184
75,1153.846,1154.053,6,20536,1200
76,1169.231,1169.438,6,20536,1216
77,1184.693,1184.912,6,20536,1232
78,1200.000,1200.207,6,20536,1248
79,1215.385,1215.640,6,20536,1264
80,1230.770,1231.011,6,20536,1280
81,1246.154,1246.478,6,20536,1296
82,1261.539,1261.810,6,20536,1312
83,1276.923,1277.152,6,20536,1328
84,1292.308,1292.616,6,20536,1344
85,1307.693,1307.896,6,20536,1360
86,1323.077,1323.474,6,20536,1376
87,1338.462,1338.722,6,20536,1392
88,1353.846,1354.038,6,20536,1408
89,1369.231,1369.426,6,20536,1424
90,1384.616,1384.874,6,20536,1440
91,1400.000,1400.473,6,20536,1456
92,1415.385,1415.589,6,20536,1472
93,1430.770,1430.975,6,20536,1488
94,1446.154,1446.361,6,20536,1504
95,1461.539,1461.750,6,20536,1520
96,1476.923,1477.241,6,20536,1536
97,1492.312,1492.560,6,20536,1552
98,1507.693,1507.934,6,20536,1568
99,1523.077,1523.296,6,20536,1584
100,1538.462,1538.652,6,20536,1600
101,1553.900,1554.090,6,20536,1616
102,1569.231,1569.606,6,20536,1632
103,1584.616,1584.834,6,20536,1648
104,1600.000,1600.239,6,20536,1664
105,1615.385,1615.574,6,20536,1680
106,1630.769,1630.997,6,20536,1696
107,1646.154,1646.387,6,20536,1712
108,1661.539,1661.780,6,20536,1728
109,1676.923,1677.142,6,20536,1744
110,1692.308,1692.500,6,20536,1760
111,1707.693,1707.884,6,20536,1776
112,1723.077,1723.271,6,20536,1792
113,1738.462,1738.666,6,20536,1808
114,1753.847,1754.047,6,20536,1824
115,1769.231,1769.486,6,20536,1840
116,1784.616,1784.810,6,20536,1856
117,1800.000,1800.224,6,20536,1872
118,1815.385,1815.609,6,20536,1888
119,1830.769,1831.011,6,20536,1904
120,1846.154,1846.365,6,20536,1920
121,1861.539,1861.790,6,20536,1936
122,1876.923,1877.110,6,20536,1952
123,1892.308,1892.611,6,20536,1968
124,1907.693,1907.918,6,20536,1984
125,1923.077,1923.488,6,20536,2000
126,1938.462,1938.684,6,20536,2016
127,1953.846,1954.037,6,20536,2032
