# session 826249 k 512 groups 16 chunks 2048 rate 60 passes 1 maxbytes 4000
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,1.902,6,20536,0
1,16.844,17.514,6,20536,16
2,33.333,33.967,6,20536,32
3,50.000,50.851,6,20536,48
4,66.667,67.339,6,20536,64
5,83.334,83.702,6,20536,80
6,100.000,100.397,6,20536,96
7,116.667,117.151,6,20536,112
8,133.337,133.858,6,20536,128
9,150.000,150.439,6,20536,144
10,166.752,167.265,6,20536,160
11,183.333,183.754,6,20536,176
12,200.000,200.357,6,20536,192
13,216.683,217.000,6,20536,208
14,233.334,233.836,6,20536,224
15,250.000,250.534,6,20536,240
16,266.667,267.017,6,20536,256
17,283.333,283.782,6,20536,272
18,300.000,300.307,6,20536,288
19,316.667,317.240,6,20536,304
20,333.334,333.709,6,20536,320
21,350.000,350.547,6,20536,336
22,366.667,366.962,6,20536,352
23,383.334,383.806,6,20536,368
24,400.000,400.326,6,20536,384
25,416.683,416.960,6,20536,400
26,433.333,433.646,6,20536,416
27,450.000,450.490,6,20536,432
28,466.667,467.079,6,20536,448
29,483.334,483.674,6,20536,464
30,500.127,500.619,6,20536,480
31,516.667,517.062,6,20536,496
32,533.334,533.607,6,20536,512
33,550.000,550.342,6,20536,528
34,566.667,566.932,6,20536,544
35,583.334,583.765,6,20536,560
36,600.000,600.336,6,20536,576
37,616.667,616.974,6,20536,592
38,633.334,633.838,6,20536,608
39,650.000,650.286,6,20536,624
40,666.667,667.228,6,20536,640
41,683.334,683.643,6,20536,656
42,700.000,700.422,6,20536,672
43,716.821,717.055,6,20536,688
44,733.343,733.577,6,20536,704
45,750.000,750.372,6,20536,720
46,766.667,766.895,6,20536,736
47,783.334,783.686,6,20536,752
48,800.000,800.349,6,20536,768
49,816.667,816.916,6,20536,784
50,833.334,833.680,6,20536,800
51,850.065,850.303,6,20536,816
52,866.777,867.014,6,20536,832
53,883.396,883.689,6,20536,848
54,900.143,900.390,6,20536,864
55,916.667,916.949,6,20536,880
56,933.378,933.773,6,20536,896
57,950.000,950.498,6,20536,912
58,966.667,967.153,6,20536,928
59,983.334,983.657,6,20536,944
60,1000.000,1000.278,6,20536,960
61,1016.667,1016.974,6,20536,976
62,1033.334,1033.621,6,20536,992
63,1050.000,1050.282,6,20536,1008
64,1066.667,1066.896,6,20536,1024
65,1083.334,1083.551,6,20536,1040
66,1100.000,1100.200,6,20536,1056
67,1116.667,1117.025,6,20536,1072
68,1133.334,1133.591,6,20536,1088
69,1150.000,1150.261,6,20536,1104
70,1166.667,1166.896,6,20536,1120
71,1183.334,1183.539,6,20536,1136
72,1200.000,1200.307,6,20536,1152
73,1216.667,1216.906,6,20536,1168
74,1233.334,1233.575,6,20536,1184
75,1250.000,1250.333,6,20536,1200
76,1266.670,1266.899,6,20536,1216
77,1283.334,1283.827,6,20536,1232
78,1300.015,1300.309,6,20536,1248
79,1316.694,1316.918,6,20536,1264
80,1333.334,1333.552,6,20536,1280
81,1350.000,1350.291,6,20536,1296
82,1366.667,1366.993,6,20536,1312
83,1383.334,1383.559,6,20536,1328
84,1400.000,1400.322,6,20536,1344
85,1416.667,1416.999,6,20536,1360
86,1433.334,1433.525,6,20536,1376
87,1450.000,1450.215,6,20536,1392
88,1466.667,1467.099,6,20536,1408
89,1483.334,1483.529,6,20536,1424
90,1500.000,1500.242,6,20536,1440
91,1516.667,1516.863,6,20536,1456
92,1533.334,1533.539,6,20536,1472
93,1550.000,1550.219,6,20536,1488
94,1566.679,1566.983,6,20536,1504
95,1583.334,1583.649,6,20536,1520
96,1600.000,1600.319,6,20536,1536
97,1616.667,1616.995,6,20536,1552
98,1633.334,1633.652,6,20536,1568
99,1650.000,1650.203,6,20536,1584
100,1666.667,1667.070,6,20536,1600
101,1683.334,1683.609,6,20536,1616
102,1700.056,1700.259,6,20536,1632
103,1716.667,1717.040,6,20536,1648
104,1733.334,1733.586,6,20536,1664
105,1750.000,1750.211,6,20536,1680
106,1766.667,1766.943,6,20536,1696
107,1783.334,1783.675,6,20536,1712
108,1800.000,1800.233,6,20536,1728
109,1816.667,1817.110,6,20536,1744
110,1833.334,1833.522,6,20536,1760
111,1850.000,1850.191,6,20536,1776
112,1866.667,1866.874,6,20536,1792
113,1883.334,1883.537,6,20536,1808
114,1900.000,1900.475,6,20536,1824
115,1916.667,1916.904,6,20536,1840
116,1933.334,1933.541,6,20536,1856
117,1950.000,1950.229,6,20536,1872
118,1966.667,1966.863,6,20536,1888
119,1983.334,1983.513,6,20536,1904
120,2000.000,2000.182,6,20536,1920
121,2016.667,2016.924,6,20536,1936
122,2033.334,2033.572,6,20536,1952
123,2050.000,2050.195,6,20536,1968
124,2066.667,2067.034,6,20536,1984
125,2083.334,2083.551,6,20536,2000
126,2100.000,2100.327,6,20536,2016
127,2116.667,2116.966,6,20536,2032
