# session 615142 k 512 groups 16 chunks 2048 rate 90 passes 2 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,2.133,16,20696,0
1,11.219,11.863,16,20696,16
2,22.222,22.975,16,20696,32
3,33.333,33.939,16,20696,48
4,44.445,45.211,16,20696,64
5,55.596,56.170,16,20696,80
6,66.667,67.223,16,20696,96
7,77.778,78.336,16,20696,112
8,88.889,89.578,16,20696,128
9,100.000,100.543,16,20696,144
10,111.111,111.779,16,20696,160
11,122.223,122.758,16,20696,176
12,133.334,134.119,16,20696,192
13,144.445,144.856,16,20696,208
14,155.556,155.981,16,20696,224
15,166.667,167.258,16,20696,240
16,177.778,178.142,16,20696,256
17,188.889,189.277,16,20696,272
18,200.000,200.414,16,20696,288
19,211.111,211.521,16,20696,304
20,222.223,222.673,16,20696,320
21,233.334,233.738,16,20696,336
22,244.445,244.919,16,20696,352
23,255.556,255.994,16,20696,368
24,266.667,267.141,16,20696,384
25,277.778,278.422,16,20696,400
26,288.889,289.363,16,20696,416
27,300.000,300.387,16,20696,432
28,311.112,311.628,16,20696,448
29,322.223,322.797,16,20696,464
30,333.334,333.710,16,20696,480
31,344.445,344.948,16,20696,496
32,355.556,356.121,16,20696,512
33,366.667,367.035,16,20696,528
34,377.778,378.139,16,20696,544
35,388.889,389.248,16,20696,560
36,400.000,400.401,16,20696,576
37,411.111,411.488,16,20696,592
38,422.223,422.619,16,20696,608
39,433.334,433.811,16,20696,624
40,444.445,444.818,16,20696,640
41,455.556,455.923,16,20696,656
42,466.667,467.291,16,20696,672
43,477.778,478.128,16,20696,688
44,488.889,489.370,16,20696,704
45,500.000,500.308,16,20696,720
46,511.111,511.558,16,20696,736
47,522.222,522.519,16,20696,752
48,533.334,533.709,16,20696,768
49,544.445,544.828,16,20696,784
50,555.556,555.851,16,20696,800
51,566.667,566.982,16,20696,816
52,577.778,578.067,16,20696,832
53,588.889,589.190,16,20696,848
54,600.000,600.304,16,20696,864
55,611.111,611.413,16,20696,880
56,622.222,622.521,16,20696,896
57,633.334,633.658,16,20696,912
58,644.445,644.964,16,20696,928
59,655.556,655.832,16,20696,944
60,666.667,667.060,16,20696,960
61,677.778,678.178,16,20696,976
62,688.889,689.233,16,20696,992
63,700.000,700.314,16,20696,1008
64,711.176,711.508,16,20696,1024
65,722.222,722.509,16,20696,1040
66,733.334,733.624,16,20696,1056
67,744.445,744.736,16,20696,1072
68,755.556,756.021,16,20696,1088
69,766.667,766.953,16,20696,1104
70,777.778,778.126,16,20696,1120
71,788.889,789.311,16,20696,1136
72,800.000,800.492,16,20696,1152
73,811.111,811.428,16,20696,1168
74,822.222,822.517,16,20696,1184
75,833.334,833.613,16,20696,1200
76,844.445,844.743,16,20696,1216
77,855.556,855.835,16,20696,1232
78,866.667,867.124,16,20696,1248
79,877.778,878.126,16,20696,1264
80,888.889,889.381,16,20696,1280
81,900.000,900.310,16,20696,1296
82,911.111,911.462,16,20696,1312
83,922.222,922.602,16,20696,1328
84,933.334,933.755,16,20696,1344
85,944.445,944.741,16,20696,1360
86,955.556,955.995,16,20696,1376
87,966.667,966.955,16,20696,1392
88,977.778,978.062,16,20696,1408
89,988.889,989.431,16,20696,1424
90,1000.000,1000.356,16,20696,1440
91,1011.111,1011.406,16,20696,1456
92,1022.222,1022.584,16,20696,1472
93,1033.334,1033.625,16,20696,1488
94,1044.445,1044.843,16,20696,1504
95,1055.556,1055.847,16,20696,1520
96,1066.667,1066.959,16,20696,1536
97,1077.778,1078.056,16,20696,1552
98,1088.889,1089.186,16,20696,1568
99,1100.000,1100.329,16,20696,1584
100,1111.111,1111.453,16,20696,1600
101,1122.223,1122.581,16,20696,1616
102,1133.334,1133.613,16,20696,1632
103,1144.445,1144.717,16,20696,1648
104,1155.556,1155.852,16,20696,1664
105,1166.667,1166.990,16,20696,1680
106,1177.778,1178.090,16,20696,1696
107,1188.889,1189.194,16,20696,1712
108,1200.000,1200.301,16,20696,1728
109,1211.111,1211.394,16,20696,1744
110,1222.222,1222.553,16,20696,1760
111,1233.334,1233.758,16,20696,1776
112,1244.445,1244.733,16,20696,1792
113,1255.556,1255.922,16,20696,1808
114,1266.667,1267.293,16,20696,1824
115,1277.778,1278.095,16,20696,1840
116,1288.889,1289.177,16,20696,1856
117,1300.000,1300.316,16,20696,1872
118,1311.111,1311.495,16,20696,1888
119,1322.222,1322.527,16,20696,1904
120,1333.334,1333.767,16,20696,1920
121,1344.445,1344.760,16,20696,1936
122,1355.556,1355.907,16,20696,1952
123,1366.667,1366.971,16,20696,1968
124,1377.778,1378.193,16,20696,1984
125,1388.889,1389.235,16,20696,2000
126,1400.000,1400.306,16,20696,2016
127,1411.111,1411.420,16,20696,2032
128,1422.223,1422.504,16,20696,0
129,1433.334,1433.629,16,20696,16
130,1444.445,1444.725,16,20696,32
131,1455.556,1455.961,16,20696,48
132,1466.667,1466.974,16,20696,64
133,1477.778,1478.060,16,20696,80
134,1488.889,1489.174,16,20696,96
135,1500.000,1500.293,16,20696,112
136,1511.111,1511.445,16,20696,128
137,1522.222,1522.607,16,20696,144
138,1533.334,1533.616,16,20696,160
139,1544.445,1544.741,16,20696,176
140,1555.556,1555.924,16,20696,192
141,1566.667,1566.953,16,20696,208
142,1577.778,1578.077,16,20696,224
143,1588.889,1589.347,16,20696,240
144,1600.000,1600.292,16,20696,256
