# session 299796 k 2048 groups 64 chunks 2048 rate 30 passes 11 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,6.134,64,82904,0
1,33.473,36.319,64,82904,64
2,66.667,69.764,64,82904,128
3,100.264,102.725,64,82904,192
4,133.337,135.869,64,82904,256
5,166.667,168.793,64,82904,320
6,200.009,201.869,64,82904,384
7,233.334,234.954,64,82904,448
8,266.667,269.599,64,82904,512
9,300.000,302.275,64,82904,576
10,333.334,335.207,64,82904,640
11,366.667,368.126,64,82904,704
12,400.000,401.698,64,82904,768
13,433.334,434.451,64,82904,832
14,466.668,468.025,64,82904,896
15,500.000,501.797,64,82904,960
16,533.334,535.058,64,82904,1024
17,566.667,567.843,64,82904,1088
18,600.000,601.899,64,82904,1152
19,633.334,634.829,64,82904,1216
20,666.667,667.988,64,82904,1280
21,700.000,701.852,64,82904,1344
22,733.334,735.108,64,82904,1408
23,766.667,768.034,64,82904,1472
24,800.000,801.177,64,82904,1536
25,833.334,834.545,64,82904,1600
26,866.672,867.872,64,82904,1664
27,900.000,901.268,64,82904,1728
28,933.334,935.265,64,82904,1792
29,966.667,968.546,64,82904,1856
30,1000.000,1002.152,64,82904,1920
31,1033.334,1035.231,64,82904,1984
32,1066.667,1068.215,64,82904,0
33,1100.000,1101.466,64,82904,64
34,1133.333,1135.057,64,82904,128
35,1166.667,1167.956,64,82904,192
36,1200.000,1201.759,64,82904,256
37,1233.333,1234.394,64,82904,320
38,1266.667,1267.779,64,82904,384
39,1300.005,1301.228,64,82904,448
40,1333.334,1334.845,64,82904,512
41,1366.667,1368.084,64,82904,576
42,1400.000,1401.287,64,82904,640
43,1433.333,1434.540,64,82904,704
44,1466.667,1468.270,64,82904,768
45,1500.000,1501.852,64,82904,832
46,1533.334,1534.700,64,82904,896
47,1566.667,1567.824,64,82904,960
48,1600.000,1601.310,64,82904,1024
49,1633.334,1634.546,64,82904,1088
50,1666.667,1668.060,64,82904,1152
51,1700.000,1701.284,64,82904,1216
52,1733.334,1734.921,64,82904,1280
53,1766.667,1768.134,64,82904,1344
54,1800.000,1801.368,64,82904,1408
55,1833.334,1834.793,64,82904,1472
56,1866.667,1868.067,64,82904,1536
57,1900.000,1901.394,64,82904,1600
58,1933.334,1934.636,64,82904,1664
59,1966.667,1967.939,64,82904,1728
60,2000.000,2001.235,64,82904,1792
61,2033.334,2034.506,64,82904,1856
62,2066.667,2068.162,64,82904,1920
63,2100.000,2101.813,64,82904,1984
64,2133.334,2134.401,64,82904,0
65,2166.667,2167.845,64,82904,64
66,2200.000,2201.200,64,82904,128
67,2233.334,2234.963,64,82904,192
68,2266.667,2268.202,64,82904,256
69,2300.000,2301.889,64,82904,320
