# session 679285 k 1024 groups 32 chunks 2048 rate 45 passes 8 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,4.367,32,41432,0
1,22.222,24.373,32,41432,32
2,44.445,46.159,32,41432,64
3,66.667,68.207,32,41432,96
4,88.889,90.255,32,41432,128
5,111.111,112.851,32,41432,160
6,133.333,134.653,32,41432,192
7,155.556,156.566,32,41432,224
8,177.778,179.030,32,41432,256
9,200.000,201.098,32,41432,288
10,222.222,222.963,32,41432,320
11,244.445,245.649,32,41432,352
12,266.667,267.843,32,41432,384
13,288.889,290.048,32,41432,416
14,311.111,311.888,32,41432,448
15,333.333,334.300,32,41432,480
16,355.556,356.427,32,41432,512
17,377.778,378.606,32,41432,544
18,400.000,401.280,32,41432,576
19,422.222,422.956,32,41432,608
20,444.483,445.143,32,41432,640
21,466.667,467.621,32,41432,672
22,488.889,489.526,32,41432,704
23,511.111,511.942,32,41432,736
24,533.333,534.214,32,41432,768
25,555.556,556.274,32,41432,800
26,577.778,578.479,32,41432,832
27,600.000,600.726,32,41432,864
28,622.237,622.826,32,41432,896
29,644.445,645.075,32,41432,928
30,666.667,667.723,32,41432,960
31,688.889,689.456,32,41432,992
32,711.111,712.106,32,41432,1024
33,733.333,733.875,32,41432,1056
34,755.556,756.486,32,41432,1088
35,777.778,778.326,32,41432,1120
36,800.000,800.552,32,41432,1152
37,822.222,822.837,32,41432,1184
38,844.445,845.038,32,41432,1216
39,866.667,867.243,32,41432,1248
40,888.889,889.436,32,41432,1280
41,911.111,911.662,32,41432,1312
42,933.333,934.196,32,41432,1344
43,955.556,956.120,32,41432,1376
44,977.778,978.317,32,41432,1408
45,1000.000,1000.860,32,41432,1440
46,1022.222,1022.861,32,41432,1472
47,1044.453,1045.133,32,41432,1504
48,1066.667,1067.225,32,41432,1536
49,1088.889,1089.479,32,41432,1568
50,1111.111,1111.819,32,41432,1600
51,1133.333,1134.204,32,41432,1632
52,1155.703,1156.265,32,41432,1664
53,1177.778,1178.345,32,41432,1696
54,1200.000,1200.580,32,41432,1728
55,1222.222,1222.838,32,41432,1760
56,1244.445,1244.970,32,41432,1792
57,1266.667,1267.364,32,41432,1824
58,1288.892,1289.451,32,41432,1856
59,1311.111,1311.658,32,41432,1888
60,1333.334,1334.220,32,41432,1920
61,1355.556,1356.433,32,41432,1952
62,1377.778,1378.568,32,41432,1984
63,1400.000,1400.514,32,41432,2016
64,1422.222,1422.730,32,41432,0
65,1444.445,1444.962,32,41432,32
66,1466.667,1467.354,32,41432,64
67,1488.889,1489.427,32,41432,96
68,1511.111,1511.807,32,41432,128
69,1533.334,1533.849,32,41432,160
70,1555.709,1556.413,32,41432,192
