# session 343772 k 512 groups 16 chunks 2048 rate 75 passes 1 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.006,3.236,16,20696,0
1,13.349,14.104,16,20696,16
2,26.667,27.384,16,20696,32
3,40.000,40.840,16,20696,48
4,53.430,54.233,16,20696,64
5,66.667,67.238,16,20696,80
6,80.000,80.812,16,20696,96
7,93.334,93.913,16,20696,112
8,106.721,107.278,16,20696,128
9,120.000,120.817,16,20696,144
10,133.334,134.410,16,20696,160
11,146.667,147.470,16,20696,176
12,160.000,160.922,16,20696,192
13,173.334,173.997,16,20696,208
14,186.667,187.430,16,20696,224
15,200.000,200.699,16,20696,240
16,213.334,213.718,16,20696,256
17,226.667,227.072,16,20696,272
18,240.000,240.614,16,20696,288
19,253.334,253.786,16,20696,304
20,266.667,267.369,16,20696,320
21,280.046,280.544,16,20696,336
22,293.334,293.856,16,20696,352
23,306.695,307.363,16,20696,368
24,320.000,320.402,16,20696,384
25,333.334,333.898,16,20696,400
26,346.667,347.383,16,20696,416
27,360.000,361.015,16,20696,432
28,373.334,373.721,16,20696,448
29,386.667,387.213,16,20696,464
30,400.000,400.380,16,20696,480
31,413.334,414.339,16,20696,496
32,426.667,427.054,16,20696,512
33,440.000,440.697,16,20696,528
34,453.334,453.752,16,20696,544
35,466.672,467.346,16,20696,560
36,480.000,480.778,16,20696,576
37,493.334,494.012,16,20696,592
38,506.667,507.034,16,20696,608
39,520.000,520.418,16,20696,624
40,533.334,533.983,16,20696,640
41,546.667,547.193,16,20696,656
42,560.000,560.350,16,20696,672
43,573.334,573.696,16,20696,688
44,586.667,587.181,16,20696,704
45,600.000,600.409,16,20696,720
46,613.334,613.708,16,20696,736
47,626.667,626.975,16,20696,752
48,640.000,640.417,16,20696,768
49,653.334,653.785,16,20696,784
50,666.667,666.973,16,20696,800
51,680.000,680.418,16,20696,816
52,693.340,694.206,16,20696,832
53,706.667,707.145,16,20696,848
54,720.000,720.547,16,20696,864
55,733.334,733.633,16,20696,880
56,746.667,747.057,16,20696,896
57,760.000,760.438,16,20696,912
58,773.334,773.990,16,20696,928
59,786.668,787.190,16,20696,944
60,800.000,800.328,16,20696,960
61,813.334,813.614,16,20696,976
62,826.667,826.995,16,20696,992
63,840.000,840.359,16,20696,1008
64,853.334,853.757,16,20696,1024
65,866.667,867.010,16,20696,1040
66,880.000,880.479,16,20696,1056
67,893.334,893.845,16,20696,1072
68,906.667,907.198,16,20696,1088
69,920.000,920.303,16,20696,1104
70,933.334,933.741,16,20696,1120
71,946.668,947.061,16,20696,1136
72,960.000,960.534,16,20696,1152
73,973.334,973.637,16,20696,1168
74,986.667,987.211,16,20696,1184
75,1000.000,1000.409,16,20696,1200
76,1013.334,1013.756,16,20696,1216
77,1026.667,1027.158,16,20696,1232
78,1040.000,1040.439,16,20696,1248
79,1053.334,1053.807,16,20696,1264
80,1066.667,1067.246,16,20696,1280
81,1080.013,1080.426,16,20696,1296
82,1093.334,1093.767,16,20696,1312
83,1106.667,1107.184,16,20696,1328
84,1120.000,1120.475,16,20696,1344
85,1133.334,1133.640,16,20696,1360
86,1146.667,1147.303,16,20696,1376
87,1160.000,1160.557,16,20696,1392
88,1173.334,1173.788,16,20696,1408
89,1186.667,1187.374,16,20696,1424
90,1200.000,1200.286,16,20696,1440
91,1213.334,1213.660,16,20696,1456
92,1226.667,1227.224,16,20696,1472
93,1240.000,1240.423,16,20696,1488
94,1253.334,1253.872,16,20696,1504
95,1266.667,1267.038,16,20696,1520
96,1280.000,1280.518,16,20696,1536
97,1293.334,1293.790,16,20696,1552
98,1306.667,1307.070,16,20696,1568
99,1320.000,1320.300,16,20696,1584
100,1333.334,1333.612,16,20696,1600
101,1346.667,1347.094,16,20696,1616
102,1360.000,1360.452,16,20696,1632
103,1373.334,1373.645,16,20696,1648
104,1386.667,1386.963,16,20696,1664
105,1400.027,1400.355,16,20696,1680
106,1413.334,1413.808,16,20696,1696
107,1426.667,1426.979,16,20696,1712
108,1440.000,1440.501,16,20696,1728
109,1453.334,1453.750,16,20696,1744
110,1466.667,1467.474,16,20696,1760
111,1480.000,1480.348,16,20696,1776
112,1493.334,1493.717,16,20696,1792
113,1506.667,1507.032,16,20696,1808
114,1520.000,1520.472,16,20696,1824
115,1533.334,1533.641,16,20696,1840
116,1546.667,1546.963,16,20696,1856
117,1560.000,1560.366,16,20696,1872
118,1573.334,1573.698,16,20696,1888
119,1586.667,1587.061,16,20696,1904
120,1600.018,1600.353,16,20696,1920
121,1613.334,1613.912,16,20696,1936
122,1626.667,1627.147,16,20696,1952
123,1640.000,1640.291,16,20696,1968
124,1653.334,1653.623,16,20696,1984
125,1666.667,1666.997,16,20696,2000
126,1680.000,1680.536,16,20696,2016
127,1693.334,1693.693,16,20696,2032
