# session 70024 k 2048 groups 64 chunks 2048 rate 20 passes 7 maxbytes 1400
send,tStartMs,tEndMs,datagrams,bytes,firstChunk
0,0.003,5.582,64,82904,0
1,50.000,53.509,64,82904,64
2,100.000,103.442,64,82904,128
3,150.309,152.627,64,82904,192
4,200.000,202.442,64,82904,256
5,250.000,251.793,64,82904,320
6,300.000,301.788,64,82904,384
7,350.000,352.254,64,82904,448
8,400.000,401.416,64,82904,512
9,450.000,451.340,64,82904,576
10,500.000,501.184,64,82904,640
11,550.000,551.796,64,82904,704
12,600.000,601.403,64,82904,768
13,650.000,652.039,64,82904,832
14,700.000,702.036,64,82904,896
15,750.000,751.099,64,82904,960
16,800.000,801.758,64,82904,1024
17,850.000,851.924,64,82904,1088
18,900.030,901.170,64,82904,1152
19,950.000,951.733,64,82904,1216
20,1000.000,1001.511,64,82904,1280
21,1050.000,1051.862,64,82904,1344
22,1100.000,1101.082,64,82904,1408
23,1150.000,1151.265,64,82904,1472
24,1200.000,1201.085,64,82904,1536
25,1250.000,1251.330,64,82904,1600
26,1300.118,1301.308,64,82904,1664
27,1350.000,1351.311,64,82904,1728
28,1400.000,1401.686,64,82904,1792
29,1450.000,1451.643,64,82904,1856
30,1500.000,1501.232,64,82904,1920
31,1550.068,1551.271,64,82904,1984
32,1600.000,1601.445,64,82904,0
33,1650.000,1651.270,64,82904,64
34,1700.000,1701.353,64,82904,128
35,1750.000,1751.528,64,82904,192
36,1800.000,1801.468,64,82904,256
37,1850.000,1851.298,64,82904,320
38,1900.000,1901.080,64,82904,384
39,1950.000,1951.955,64,82904,448
40,2000.000,2001.162,64,82904,512
41,2050.132,2051.596,64,82904,576
42,2100.000,2101.941,64,82904,640
43,2150.000,2151.232,64,82904,704
44,2200.000,2201.029,64,82904,768
45,2250.000,2251.622,64,82904,832
46,2300.001,2301.300,64,82904,896
47,2350.004,2351.889,64,82904,960
48,2400.000,2401.336,64,82904,1024
49,2450.000,2451.361,64,82904,1088
50,2500.001,2501.647,64,82904,1152
51,2550.001,2551.187,64,82904,1216
52,2600.013,2601.654,64,82904,1280
53,2650.001,2651.560,64,82904,1344
54,2700.000,2701.272,64,82904,1408
55,2750.000,2751.386,64,82904,1472
56,2800.000,2801.804,64,82904,1536
57,2850.001,2851.769,64,82904,1600
58,2900.001,2902.436,64,82904,1664
59,2950.001,2951.990,64,82904,1728
60,3000.001,3001.578,64,82904,1792
61,3050.001,3051.581,64,82904,1856
62,3100.000,3101.191,64,82904,1920
63,3150.000,3151.163,64,82904,1984
64,3200.001,3201.278,64,82904,0
65,3250.001,3251.549,64,82904,64
66,3300.000,3301.435,64,82904,128
67,3350.001,3351.252,64,82904,192
68,3400.001,3401.088,64,82904,256
69,3450.001,3451.606,64,82904,320
70,3500.001,3501.174,64,82904,384
71,3550.001,3551.702,64,82904,448
72,3600.000,3601.015,64,82904,512
73,3650.001,3651.931,64,82904,576
74,3700.000,3701.633,64,82904,640
75,3750.001,3751.787,64,82904,704
76,3800.001,3801.362,64,82904,768
77,3850.001,3851.260,64,82904,832
78,3900.001,3901.417,64,82904,896
79,3950.001,3951.052,64,82904,960
80,4000.000,4001.536,64,82904,1024
81,4050.000,4051.197,64,82904,1088
82,4100.001,4101.322,64,82904,1152
83,4150.000,4151.128,64,82904,1216
84,4200.001,4201.678,64,82904,1280
85,4250.001,4251.036,64,82904,1344
86,4300.001,4301.166,64,82904,1408
87,4350.001,4351.140,64,82904,1472
88,4400.001,4400.922,64,82904,1536
89,4450.000,4451.067,64,82904,1600
90,4500.000,4501.517,64,82904,1664
91,4550.000,4550.895,64,82904,1728
92,4600.001,4601.427,64,82904,1792
93,4650.000,4650.904,64,82904,1856
94,4700.001,4701.426,64,82904,1920
95,4750.000,4751.398,64,82904,1984
96,4800.001,4800.928,64,82904,0
97,4850.001,4851.620,64,82904,64
98,4900.001,4901.656,64,82904,128
99,4950.249,4951.088,64,82904,192
100,5000.001,5001.553,64,82904,256
101,5050.000,5051.448,64,82904,320
102,5100.000,5101.094,64,82904,384
103,5150.000,5150.936,64,82904,448
104,5200.000,5201.195,64,82904,512
105,5250.001,5250.928,64,82904,576
106,5300.026,5301.022,64,82904,640
107,5350.001,5351.225,64,82904,704
108,5400.001,5400.911,64,82904,768
109,5450.001,5451.083,64,82904,832
110,5500.001,5500.881,64,82904,896
111,5550.001,5551.975,64,82904,960
112,5600.001,5601.188,64,82904,1024
113,5650.001,5651.273,64,82904,1088
114,5700.001,5701.772,64,82904,1152
115,5750.001,5751.554,64,82904,1216
116,5800.001,5801.113,64,82904,1280
117,5850.000,5851.290,64,82904,1344
118,5900.000,5900.887,64,82904,1408
119,5950.001,5950.980,64,82904,1472
120,6000.001,6000.961,64,82904,1536
121,6050.001,6051.200,64,82904,1600
122,6100.000,6101.178,64,82904,1664
123,6150.000,6150.939,64,82904,1728
124,6200.246,6201.446,64,82904,1792
125,6250.001,6250.915,64,82904,1856
126,6300.001,6300.979,64,82904,1920
127,6350.000,6351.170,64,82904,1984
128,6400.001,6400.878,64,82904,0
129,6450.000,6451.196,64,82904,64
130,6500.000,6500.871,64,82904,128
131,6550.000,6551.201,64,82904,192
132,6600.001,6600.862,64,82904,256
133,6650.001,6651.546,64,82904,320
134,6700.000,6701.480,64,82904,384
135,6750.001,6751.361,64,82904,448
136,6800.000,6801.259,64,82904,512
137,6850.001,6851.541,64,82904,576
138,6900.000,6900.874,64,82904,640
139,6950.000,6950.855,64,82904,704
140,7000.001,7001.440,64,82904,768
141,7050.001,7051.783,64,82904,832
142,7100.001,7100.927,64,82904,896
143,7150.000,7150.933,64,82904,960
144,7200.000,7201.047,64,82904,1024
145,7250.001,7250.932,64,82904,1088
146,7300.001,7301.293,64,82904,1152
147,7350.001,7350.991,64,82904,1216
148,7400.000,7401.057,64,82904,1280
149,7450.001,7450.957,64,82904,1344
150,7500.000,7500.853,64,82904,1408
151,7550.001,7551.019,64,82904,1472
152,7600.001,7601.866,64,82904,1536
153,7650.000,7651.904,64,82904,1600
154,7700.000,7701.178,64,82904,1664
155,7750.000,7751.766,64,82904,1728
156,7800.001,7801.102,64,82904,1792
157,7850.000,7851.607,64,82904,1856
158,7900.072,7900.908,64,82904,1920
159,7950.000,7950.839,64,82904,1984
160,8000.000,8000.860,64,82904,0
161,8050.000,8051.329,64,82904,64
162,8100.000,8100.900,64,82904,128
163,8150.141,8151.426,64,82904,192
164,8200.021,8201.212,64,82904,256
165,8250.000,8251.049,64,82904,320
166,8300.000,8301.389,64,82904,384
167,8350.000,8350.948,64,82904,448
168,8400.000,8401.029,64,82904,512
169,8450.001,8451.216,64,82904,576
170,8500.000,8500.975,64,82904,640
171,8550.000,8551.164,64,82904,704
172,8600.001,8601.227,64,82904,768
173,8650.001,8651.268,64,82904,832
174,8700.001,8701.051,64,82904,896
175,8750.001,8751.079,64,82904,960
176,8800.000,8800.947,64,82904,1024
177,8850.000,8851.514,64,82904,1088
178,8900.000,8902.009,64,82904,1152
179,8950.000,8951.866,64,82904,1216
180,9000.000,9002.050,64,82904,1280
181,9050.000,9051.482,64,82904,1344
182,9100.000,9101.255,64,82904,1408
183,9150.000,9151.013,64,82904,1472
184,9200.000,9201.814,64,82904,1536
185,9250.000,9251.263,64,82904,1600
186,9300.000,9301.116,64,82904,1664
187,9350.000,9351.370,64,82904,1728
188,9400.000,9401.071,64,82904,1792
189,9450.000,9450.921,64,82904,1856
190,9500.000,9500.938,64,82904,1920
191,9550.000,9551.191,64,82904,1984
192,9600.000,9601.551,64,82904,0
193,9650.000,9651.487,64,82904,64
194,9700.000,9701.555,64,82904,128
195,9750.000,9751.454,64,82904,192
196,9800.000,9801.080,64,82904,256
197,9850.000,9851.609,64,82904,320
198,9900.000,9901.279,64,82904,384
199,9950.000,9951.064,64,82904,448
200,10000.000,10001.172,64,82904,512
201,10050.000,10051.095,64,82904,576
202,10100.000,10101.601,64,82904,640
203,10150.000,10151.124,64,82904,704
204,10200.000,10201.832,64,82904,768
205,10250.000,10251.685,64,82904,832
206,10300.000,10301.378,64,82904,896
207,10350.001,10351.378,64,82904,960
208,10400.000,10400.924,64,82904,1024
209,10450.000,10451.575,64,82904,1088
210,10500.000,10501.092,64,82904,1152
211,10550.000,10551.926,64,82904,1216
212,10600.001,10601.851,64,82904,1280
213,10650.000,10651.528,64,82904,1344
214,10700.000,10701.264,64,82904,1408
215,10750.000,10751.340,64,82904,1472
216,10800.001,10801.599,64,82904,1536
217,10850.001,10851.262,64,82904,1600
218,10900.001,10901.585,64,82904,1664
219,10950.105,10951.370,64,82904,1728
220,11000.001,11001.060,64,82904,1792
221,11050.000,11051.215,64,82904,1856
222,11100.000,11100.928,64,82904,1920
223,11150.001,11151.236,64,82904,1984
